"","test_data.respon","predRF","predNB","predSVM","predC50"
"12590",2,"2","1",3,"2"
"12591",2,"2","3",5,"2"
"12592",3,"3","5",5,"3"
"12593",4,"4","1",1,"4"
"12594",5,"5","5",5,"5"
"12595",4,"4","1",4,"4"
"12596",2,"2","5",3,"2"
"12597",1,"1","1",1,"1"
"12598",4,"4","2",5,"4"
"12599",5,"5","5",1,"5"
"12600",1,"1","2",3,"1"
"12601",2,"2","2",2,"2"
"12602",1,"1","4",5,"1"
"12603",2,"2","1",5,"2"
"12604",1,"1","3",3,"1"
"12605",3,"3","5",5,"3"
"12606",2,"2","5",5,"2"
"12607",3,"3","1",5,"3"
"12608",4,"4","4",5,"4"
"12609",4,"4","5",5,"4"
"12610",4,"4","3",4,"4"
"12611",3,"3","1",5,"3"
"12612",4,"4","1",5,"4"
"12613",5,"5","5",5,"5"
"12614",2,"2","2",5,"2"
"12615",1,"1","1",3,"1"
"12616",3,"3","1",1,"3"
"12617",3,"3","3",3,"3"
"12618",3,"3","5",5,"3"
"12619",1,"1","1",5,"1"
"12620",4,"4","2",5,"4"
"12621",2,"2","1",3,"2"
"12622",4,"4","2",4,"4"
"12623",2,"2","1",5,"2"
"12624",1,"1","1",3,"1"
"12625",4,"4","1",5,"4"
"12626",2,"2","1",5,"2"
"12627",1,"1","5",5,"1"
"12628",4,"4","5",5,"4"
"12629",1,"1","5",1,"1"
"12630",2,"2","2",2,"2"
"12631",2,"2","3",3,"2"
"12632",3,"3","5",5,"3"
"12633",5,"5","5",5,"5"
"12634",5,"5","5",5,"5"
"12635",1,"1","1",5,"1"
"12636",1,"1","1",3,"1"
"12637",4,"4","2",5,"4"
"12638",4,"4","2",5,"4"
"12639",2,"2","1",5,"2"
"12640",3,"3","2",5,"3"
"12641",2,"2","2",3,"2"
"12642",2,"2","2",1,"2"
"12643",2,"2","1",5,"2"
"12644",4,"4","4",3,"4"
"12645",1,"1","1",3,"1"
"12646",1,"1","1",1,"1"
"12647",3,"3","1",5,"3"
"12648",3,"3","1",3,"3"
"12649",4,"4","5",5,"4"
"12650",4,"4","1",3,"4"
"12651",4,"4","4",5,"4"
"12652",2,"2","2",5,"2"
"12653",4,"4","5",5,"4"
"12654",5,"5","1",5,"5"
"12655",3,"3","5",5,"3"
"12656",2,"2","4",5,"2"
"12657",3,"3","1",1,"3"
"12658",3,"3","5",5,"3"
"12659",2,"2","1",5,"2"
"12660",5,"3","4",3,"1"
"12661",3,"3","1",5,"3"
"12662",1,"1","1",1,"1"
"12663",1,"1","1",3,"1"
"12664",3,"3","1",5,"3"
"12665",2,"2","1",1,"2"
"12666",2,"2","1",3,"2"
"12667",5,"5","5",5,"5"
"12668",3,"3","1",5,"3"
"12669",5,"5","5",5,"5"
"12670",3,"3","2",3,"3"
"12671",2,"2","1",1,"2"
"12672",5,"5","5",5,"5"
"12673",3,"3","2",1,"3"
"12674",4,"4","5",5,"4"
"12675",5,"5","5",5,"5"
"12676",4,"4","1",5,"4"
"12677",4,"4","5",5,"4"
"12678",4,"4","4",5,"4"
"12679",1,"1","1",1,"1"
"12680",2,"2","5",5,"2"
"12681",1,"1","1",5,"1"
"12682",3,"3","3",5,"4"
"12683",2,"2","5",5,"2"
"12684",5,"5","5",5,"5"
"12685",2,"2","1",3,"2"
"12686",4,"4","1",1,"4"
"12687",1,"1","1",3,"1"
"12688",3,"3","5",5,"3"
"12689",1,"1","1",1,"1"
"12690",4,"4","4",3,"4"
"12691",3,"3","1",3,"3"
"12692",2,"2","1",1,"2"
"12693",2,"2","1",5,"2"
"12694",4,"4","4",5,"4"
"12695",4,"4","1",5,"4"
"12696",2,"2","5",5,"2"
"12697",3,"3","2",5,"3"
"12698",1,"1","4",3,"1"
"12699",5,"5","5",5,"5"
"12700",2,"2","2",5,"2"
"12701",4,"4","5",5,"4"
"12702",2,"2","1",5,"2"
"12703",5,"5","5",5,"5"
"12704",5,"5","4",5,"5"
"12705",2,"2","1",5,"2"
"12706",2,"2","1",1,"2"
"12707",2,"2","1",2,"2"
"12708",3,"3","2",3,"3"
"12709",2,"2","1",5,"2"
"12710",4,"4","2",3,"4"
"12711",5,"5","4",5,"5"
"12712",1,"1","4",1,"1"
"12713",3,"3","1",5,"3"
"12714",4,"4","5",5,"4"
"12715",1,"1","5",5,"1"
"12716",3,"3","5",5,"3"
"12717",3,"3","1",5,"3"
"12718",1,"1","1",3,"1"
"12719",1,"1","4",3,"1"
"12720",5,"5","5",5,"5"
"12721",1,"1","1",5,"1"
"12722",3,"3","1",1,"3"
"12723",2,"2","1",5,"2"
"12724",4,"4","5",5,"4"
"12725",4,"4","5",5,"4"
"12726",2,"2","1",3,"2"
"12727",1,"1","1",5,"1"
"12728",1,"1","1",1,"1"
"12729",1,"1","3",3,"1"
"12730",5,"5","5",5,"5"
"12731",3,"3","5",5,"3"
"12732",4,"4","5",5,"4"
"12733",5,"5","5",5,"5"
"12734",3,"3","5",5,"3"
"12735",1,"1","1",5,"1"
"12736",5,"5","5",5,"5"
"12737",5,"5","5",5,"5"
"12738",4,"4","1",5,"4"
"12739",1,"1","1",5,"1"
"12740",4,"4","4",5,"4"
"12741",2,"2","3",3,"2"
"12742",2,"2","1",5,"2"
"12743",2,"2","1",5,"2"
"12744",1,"1","1",3,"1"
"12745",2,"2","1",5,"2"
"12746",4,"4","5",5,"4"
"12747",3,"3","1",5,"3"
"12748",3,"3","5",1,"3"
"12749",5,"5","5",5,"5"
"12750",5,"5","5",5,"5"
"12751",2,"2","4",5,"2"
"12752",1,"1","1",1,"1"
"12753",4,"4","5",5,"4"
"12754",2,"2","2",2,"2"
"12755",1,"1","1",5,"1"
"12756",5,"5","5",5,"3"
"12757",3,"3","5",5,"3"
"12758",1,"1","1",5,"1"
"12759",4,"4","1",2,"4"
"12760",2,"2","1",5,"2"
"12761",1,"1","1",5,"1"
"12762",2,"2","1",3,"2"
"12763",5,"5","5",5,"5"
"12764",1,"1","1",1,"1"
"12765",3,"3","1",5,"3"
"12766",5,"5","5",5,"5"
"12767",3,"3","4",5,"3"
"12768",3,"3","1",5,"3"
"12769",3,"3","1",3,"3"
"12770",5,"5","5",5,"5"
"12771",5,"5","1",5,"3"
"12772",5,"5","5",5,"5"
"12773",3,"3","5",5,"3"
"12774",5,"5","5",5,"5"
"12775",1,"1","1",3,"1"
"12776",4,"4","4",4,"4"
"12777",2,"2","1",5,"2"
"12778",1,"1","3",1,"1"
"12779",2,"2","1",2,"2"
"12780",3,"3","4",3,"3"
"12781",4,"4","5",5,"4"
"12782",1,"1","5",5,"1"
"12783",3,"3","5",5,"3"
"12784",4,"4","5",5,"4"
"12785",3,"3","1",3,"3"
"12786",4,"4","4",5,"4"
"12787",1,"1","2",5,"1"
"12788",5,"5","5",5,"5"
"12789",3,"3","1",5,"3"
"12790",2,"2","2",1,"2"
"12791",4,"4","1",3,"4"
"12792",2,"2","5",5,"2"
"12793",2,"2","2",3,"2"
"12794",1,"1","1",3,"1"
"12795",5,"5","5",5,"5"
"12796",5,"5","1",1,"5"
"12797",3,"3","1",5,"3"
"12798",1,"1","1",3,"1"
"12799",1,"1","4",1,"1"
"12800",1,"1","2",1,"1"
"12801",1,"1","1",5,"1"
"12802",5,"5","4",3,"5"
"12803",1,"1","1",1,"1"
"12804",3,"3","5",5,"3"
"12805",1,"1","1",1,"1"
"12806",4,"4","5",5,"4"
"12807",5,"5","4",5,"5"
"12808",1,"1","1",3,"1"
"12809",5,"5","5",5,"5"
"12810",5,"5","5",5,"3"
"12811",3,"3","5",5,"3"
"12812",5,"3","1",3,"4"
"12813",5,"5","5",5,"5"
"12814",5,"5","1",5,"4"
"12815",5,"5","5",5,"5"
"12816",4,"4","5",4,"4"
"12817",2,"2","5",5,"2"
"12818",1,"1","2",5,"1"
"12819",4,"4","2",3,"4"
"12820",3,"3","1",5,"3"
"12821",3,"3","4",3,"3"
"12822",5,"5","5",5,"5"
"12823",4,"4","1",4,"4"
"12824",4,"4","5",5,"4"
"12825",5,"5","3",3,"5"
"12826",5,"5","1",5,"5"
"12827",5,"5","5",5,"5"
"12828",1,"1","5",5,"1"
"12829",5,"5","5",5,"5"
"12830",5,"5","5",5,"5"
"12831",2,"2","5",5,"2"
"12832",2,"2","2",1,"2"
"12833",5,"5","5",5,"5"
"12834",4,"4","5",5,"4"
"12835",4,"4","1",5,"4"
"12836",2,"2","1",3,"2"
"12837",3,"3","5",5,"3"
"12838",2,"2","5",5,"2"
"12839",2,"2","4",3,"2"
"12840",3,"3","4",5,"3"
"12841",4,"4","4",5,"4"
"12842",5,"5","5",5,"4"
"12843",3,"3","5",5,"3"
"12844",2,"2","1",5,"2"
"12845",4,"4","5",5,"4"
"12846",3,"3","2",3,"3"
"12847",1,"1","5",5,"1"
"12848",1,"1","1",5,"1"
"12849",1,"1","1",3,"1"
"12850",4,"4","1",3,"4"
"12851",1,"1","2",1,"1"
"12852",2,"2","1",3,"2"
"12853",2,"2","4",5,"2"
"12854",5,"4","2",1,"4"
"12855",3,"3","1",3,"3"
"12856",5,"5","5",5,"5"
"12857",1,"1","3",5,"1"
"12858",3,"3","1",5,"3"
"12859",3,"3","3",3,"3"
"12860",3,"3","1",3,"3"
"12861",1,"1","1",1,"1"
"12862",4,"4","1",5,"4"
"12863",3,"3","3",5,"3"
"12864",3,"3","1",3,"3"
"12865",3,"3","1",2,"3"
"12866",5,"5","5",5,"5"
"12867",5,"5","5",5,"5"
"12868",2,"2","2",3,"2"
"12869",1,"1","1",5,"1"
"12870",4,"4","5",5,"4"
"12871",2,"2","5",5,"2"
"12872",2,"2","1",1,"2"
"12873",3,"3","1",5,"3"
"12874",2,"2","1",1,"2"
"12875",1,"1","1",1,"1"
"12876",2,"2","2",1,"2"
"12877",4,"4","2",1,"4"
"12878",5,"5","4",5,"5"
"12879",2,"2","4",5,"2"
"12880",3,"3","5",5,"3"
"12881",1,"1","1",3,"1"
"12882",3,"3","5",5,"3"
"12883",5,"5","5",5,"5"
"12884",5,"5","5",5,"5"
"12885",1,"1","1",3,"1"
"12886",3,"3","5",5,"3"
"12887",2,"2","5",5,"2"
"12888",4,"4","5",5,"4"
"12889",2,"2","5",5,"2"
"12890",1,"1","1",5,"1"
"12891",3,"3","1",3,"3"
"12892",4,"4","5",5,"3"
"12893",5,"5","5",5,"5"
"12894",4,"4","4",1,"4"
"12895",5,"5","5",5,"5"
"12896",3,"3","1",5,"3"
"12897",1,"1","1",5,"1"
"12898",5,"5","5",5,"5"
"12899",1,"1","3",3,"1"
"12900",4,"4","5",5,"4"
"12901",2,"2","4",2,"2"
"12902",2,"2","1",1,"2"
"12903",1,"1","2",5,"1"
"12904",2,"2","1",5,"2"
"12905",2,"2","4",5,"2"
"12906",3,"3","1",3,"3"
"12907",4,"4","5",5,"4"
"12908",5,"5","5",5,"5"
"12909",3,"3","1",5,"3"
"12910",3,"3","1",5,"3"
"12911",4,"4","5",5,"4"
"12912",4,"4","2",3,"4"
"12913",2,"2","5",5,"2"
"12914",4,"4","5",5,"4"
"12915",2,"2","1",3,"2"
"12916",2,"2","1",2,"2"
"12917",2,"2","1",3,"2"
"12918",2,"2","1",5,"2"
"12919",5,"5","5",5,"5"
"12920",3,"3","5",5,"3"
"12921",1,"1","1",5,"1"
"12922",5,"5","5",5,"5"
"12923",2,"2","2",5,"2"
"12924",3,"3","5",5,"3"
"12925",2,"2","2",1,"2"
"12926",3,"3","5",5,"3"
"12927",3,"3","1",3,"3"
"12928",5,"5","4",5,"5"
"12929",5,"5","5",5,"5"
"12930",5,"5","4",5,"5"
"12931",2,"2","5",5,"2"
"12932",1,"1","3",1,"1"
"12933",2,"2","1",3,"2"
"12934",2,"2","1",5,"2"
"12935",5,"5","1",4,"5"
"12936",1,"1","5",5,"1"
"12937",4,"4","5",5,"4"
"12938",2,"2","1",1,"2"
"12939",5,"5","5",5,"5"
"12940",1,"1","1",3,"1"
"12941",5,"5","5",5,"5"
"12942",4,"4","5",5,"4"
"12943",2,"2","2",3,"2"
"12944",1,"1","2",5,"1"
"12945",5,"1","1",1,"4"
"12946",3,"3","5",5,"3"
"12947",5,"5","5",5,"5"
"12948",3,"3","2",3,"3"
"12949",5,"5","5",5,"5"
"12950",1,"1","1",5,"1"
"12951",2,"2","1",5,"2"
"12952",2,"2","1",3,"2"
"12953",3,"3","1",5,"3"
"12954",3,"3","1",3,"3"
"12955",3,"3","5",5,"3"
"12956",4,"4","1",5,"4"
"12957",5,"5","5",5,"5"
"12958",2,"2","1",5,"2"
"12959",2,"2","2",3,"2"
"12960",2,"2","5",5,"2"
"12961",4,"4","1",5,"4"
"12962",2,"2","2",3,"2"
"12963",3,"3","2",1,"3"
"12964",1,"1","1",1,"1"
"12965",1,"1","1",3,"1"
"12966",5,"5","5",5,"5"
"12967",3,"3","1",3,"3"
"12968",3,"3","1",3,"3"
"12969",2,"2","5",5,"2"
"12970",2,"2","1",5,"2"
"12971",1,"1","1",5,"1"
"12972",4,"4","5",5,"4"
"12973",4,"4","5",5,"4"
"12974",3,"3","1",1,"3"
"12975",1,"1","2",3,"1"
"12976",1,"1","1",3,"1"
"12977",1,"1","2",1,"1"
"12978",3,"3","1",3,"3"
"12979",3,"3","3",1,"3"
"12980",1,"1","2",3,"1"
"12981",2,"2","1",5,"2"
"12982",3,"3","5",5,"3"
"12983",5,"5","5",5,"5"
"12984",2,"2","2",3,"2"
"12985",5,"5","5",5,"5"
"12986",4,"4","1",5,"4"
"12987",4,"4","3",5,"4"
"12988",2,"2","1",3,"2"
"12989",4,"4","5",5,"4"
"12990",4,"4","2",3,"4"
"12991",4,"4","4",5,"4"
"12992",4,"4","4",3,"4"
"12993",5,"5","5",5,"5"
"12994",2,"2","1",5,"2"
"12995",4,"4","5",5,"4"
"12996",5,"5","5",5,"3"
"12997",5,"5","5",5,"4"
"12998",4,"4","1",5,"4"
"12999",1,"1","1",5,"1"
"13000",1,"1","1",5,"1"
"13001",2,"2","2",3,"2"
"13002",5,"5","5",5,"5"
"13003",5,"5","5",5,"5"
"13004",4,"4","5",5,"4"
"13005",2,"2","1",5,"2"
"13006",3,"3","1",5,"3"
"13007",5,"5","5",5,"5"
"13008",1,"1","1",5,"1"
"13009",5,"5","5",5,"5"
"13010",4,"4","3",4,"4"
"13011",5,"5","5",5,"5"
"13012",1,"1","1",5,"1"
"13013",4,"4","5",5,"4"
"13014",4,"4","5",5,"4"
"13015",1,"1","1",5,"1"
"13016",4,"4","5",5,"4"
"13017",4,"4","5",5,"4"
"13018",2,"2","2",1,"2"
"13019",2,"2","1",5,"2"
"13020",4,"4","3",5,"4"
"13021",4,"4","1",5,"4"
"13022",5,"5","5",5,"5"
"13023",1,"1","1",1,"1"
"13024",3,"3","2",5,"3"
"13025",4,"4","1",5,"4"
"13026",1,"1","1",5,"1"
"13027",3,"3","2",2,"3"
"13028",3,"3","5",5,"3"
"13029",1,"1","5",5,"1"
"13030",4,"4","1",5,"4"
"13031",4,"4","5",5,"4"
"13032",2,"2","1",5,"2"
"13033",1,"1","1",5,"1"
"13034",1,"1","1",5,"1"
"13035",1,"1","1",1,"1"
"13036",4,"4","4",1,"4"
"13037",5,"5","5",1,"5"
"13038",1,"1","1",3,"1"
"13039",5,"5","5",5,"5"
"13040",3,"3","5",5,"3"
"13041",3,"3","5",5,"3"
"13042",2,"2","1",3,"2"
"13043",1,"1","1",5,"1"
"13044",4,"4","4",5,"4"
"13045",3,"3","1",5,"3"
"13046",3,"3","5",5,"5"
"13047",3,"3","2",1,"3"
"13048",1,"1","1",5,"1"
"13049",1,"1","1",5,"1"
"13050",4,"4","1",3,"4"
"13051",5,"5","5",5,"5"
"13052",4,"4","4",5,"4"
"13053",4,"4","1",5,"4"
"13054",3,"3","1",5,"3"
"13055",1,"1","5",5,"1"
"13056",1,"1","1",5,"1"
"13057",4,"4","5",5,"4"
"13058",3,"3","4",5,"3"
"13059",5,"5","5",5,"5"
"13060",4,"4","4",4,"4"
"13061",2,"2","5",5,"2"
"13062",4,"4","3",5,"4"
"13063",5,"5","5",5,"5"
"13064",2,"2","1",5,"2"
"13065",1,"1","1",3,"1"
"13066",5,"5","5",5,"5"
"13067",1,"1","5",5,"1"
"13068",3,"3","1",5,"3"
"13069",5,"5","5",5,"5"
"13070",4,"4","4",5,"4"
"13071",3,"3","1",5,"3"
"13072",5,"3","4",5,"5"
"13073",5,"5","5",5,"5"
"13074",4,"4","5",5,"4"
"13075",1,"1","3",3,"1"
"13076",5,"5","5",5,"5"
"13077",2,"2","1",3,"2"
"13078",3,"3","1",5,"3"
"13079",4,"4","5",5,"4"
"13080",3,"3","1",5,"3"
"13081",1,"1","1",3,"1"
"13082",5,"5","4",5,"5"
"13083",1,"1","1",5,"1"
"13084",1,"1","1",1,"1"
"13085",4,"4","4",5,"4"
"13086",1,"1","1",5,"1"
"13087",1,"1","1",5,"1"
"13088",2,"2","2",5,"2"
"13089",2,"2","1",5,"2"
"13090",5,"5","5",5,"5"
"13091",4,"4","5",5,"4"
"13092",4,"4","1",5,"4"
"13093",1,"1","1",3,"1"
"13094",4,"4","1",5,"4"
"13095",4,"4","4",5,"4"
"13096",3,"3","2",3,"3"
"13097",1,"1","1",5,"1"
"13098",4,"4","2",5,"4"
"13099",3,"3","5",5,"3"
"13100",5,"5","5",5,"5"
"13101",5,"5","5",5,"5"
"13102",2,"2","1",3,"2"
"13103",4,"4","3",5,"4"
"13104",2,"2","1",1,"2"
"13105",1,"1","1",1,"1"
"13106",5,"5","5",5,"5"
"13107",1,"1","5",5,"1"
"13108",4,"4","4",5,"4"
"13109",4,"4","2",5,"4"
"13110",4,"4","2",2,"4"
"13111",4,"4","1",5,"4"
"13112",3,"3","2",5,"3"
"13113",3,"3","5",5,"3"
"13114",2,"2","1",3,"2"
"13115",5,"5","5",5,"5"
"13116",1,"1","1",5,"1"
"13117",5,"5","3",3,"5"
"13118",4,"4","5",5,"4"
"13119",3,"3","3",2,"3"
"13120",3,"3","5",5,"3"
"13121",2,"2","2",5,"2"
"13122",4,"4","1",5,"4"
"13123",2,"2","1",5,"2"
"13124",1,"1","1",1,"1"
"13125",5,"5","5",5,"5"
"13126",3,"3","5",5,"4"
"13127",1,"1","1",3,"1"
"13128",4,"4","1",5,"4"
"13129",3,"3","5",5,"3"
"13130",1,"1","1",5,"1"
"13131",4,"4","1",4,"4"
"13132",1,"1","1",5,"1"
"13133",2,"2","1",3,"2"
"13134",4,"4","4",5,"4"
"13135",2,"2","2",5,"2"
"13136",4,"4","5",5,"4"
"13137",5,"5","5",5,"5"
"13138",1,"1","1",5,"1"
"13139",2,"2","1",5,"2"
"13140",1,"1","1",3,"1"
"13141",5,"5","5",5,"5"
"13142",3,"3","5",5,"3"
"13143",3,"3","2",5,"3"
"13144",3,"3","1",1,"3"
"13145",3,"3","5",5,"3"
"13146",2,"2","1",5,"2"
"13147",4,"4","5",5,"4"
"13148",5,"5","2",5,"5"
"13149",1,"1","1",5,"1"
"13150",3,"3","1",3,"3"
"13151",5,"3","5",5,"3"
"13152",3,"3","4",5,"3"
"13153",2,"2","5",5,"2"
"13154",4,"4","1",3,"4"
"13155",3,"3","2",1,"3"
"13156",3,"3","4",3,"3"
"13157",4,"4","5",5,"4"
"13158",4,"4","5",5,"4"
"13159",2,"2","1",2,"2"
"13160",4,"4","5",5,"4"
"13161",5,"5","5",5,"5"
"13162",3,"3","1",5,"3"
"13163",1,"1","2",1,"1"
"13164",4,"4","5",5,"4"
"13165",2,"2","1",5,"2"
"13166",4,"4","1",5,"4"
"13167",4,"4","5",5,"4"
"13168",5,"5","5",5,"5"
"13169",3,"3","1",2,"3"
"13170",3,"3","1",3,"3"
"13171",2,"2","1",5,"2"
"13172",4,"4","5",5,"4"
"13173",1,"1","1",3,"1"
"13174",2,"2","2",5,"2"
"13175",1,"1","1",3,"1"
"13176",2,"2","4",3,"2"
"13177",2,"2","1",5,"2"
"13178",3,"3","4",5,"3"
"13179",3,"3","1",5,"3"
"13180",5,"5","5",5,"5"
"13181",1,"1","1",5,"1"
"13182",5,"5","5",5,"5"
"13183",2,"2","5",5,"2"
"13184",1,"1","5",5,"1"
"13185",1,"1","1",3,"1"
"13186",1,"1","1",5,"1"
"13187",4,"4","4",5,"4"
"13188",1,"1","1",5,"1"
"13189",4,"4","4",5,"4"
"13190",2,"2","1",5,"2"
"13191",2,"2","1",5,"2"
"13192",2,"2","5",5,"2"
"13193",2,"2","1",3,"2"
"13194",5,"5","5",5,"5"
"13195",4,"4","5",5,"4"
"13196",1,"1","1",1,"1"
"13197",2,"2","2",1,"2"
"13198",5,"5","5",4,"5"
"13199",1,"1","5",5,"1"
"13200",2,"2","1",3,"2"
"13201",4,"4","2",4,"4"
"13202",1,"1","1",1,"1"
"13203",1,"1","1",3,"1"
"13204",3,"3","1",5,"3"
"13205",3,"3","5",5,"3"
"13206",2,"2","5",5,"2"
"13207",2,"2","5",5,"2"
"13208",5,"5","1",5,"5"
"13209",4,"4","5",5,"4"
"13210",2,"2","2",3,"2"
"13211",3,"3","1",2,"3"
"13212",1,"1","1",5,"1"
"13213",5,"5","2",3,"5"
"13214",1,"1","2",1,"1"
"13215",3,"3","1",5,"3"
"13216",4,"4","1",5,"4"
"13217",3,"3","1",5,"3"
"13218",5,"5","4",1,"5"
"13219",5,"5","5",5,"5"
"13220",5,"5","5",5,"5"
"13221",2,"2","5",5,"2"
"13222",2,"2","1",5,"2"
"13223",4,"4","1",4,"4"
"13224",1,"1","1",3,"1"
"13225",1,"1","1",3,"1"
"13226",4,"4","5",5,"4"
"13227",2,"2","1",5,"2"
"13228",2,"2","5",5,"2"
"13229",1,"1","1",1,"1"
"13230",4,"4","4",5,"4"
"13231",2,"2","4",3,"2"
"13232",2,"2","1",5,"2"
"13233",4,"4","4",5,"4"
"13234",4,"4","5",5,"4"
"13235",5,"5","5",5,"5"
"13236",3,"3","5",5,"3"
"13237",4,"4","1",5,"4"
"13238",2,"2","1",5,"2"
"13239",3,"3","1",3,"3"
"13240",1,"1","1",1,"1"
"13241",1,"1","1",3,"1"
"13242",4,"4","5",5,"4"
"13243",4,"4","1",4,"4"
"13244",2,"2","2",5,"2"
"13245",4,"4","5",5,"4"
"13246",5,"5","4",5,"5"
"13247",3,"3","5",5,"3"
"13248",2,"2","1",5,"2"
"13249",2,"2","2",2,"2"
"13250",2,"2","3",5,"2"
"13251",2,"2","2",3,"2"
"13252",2,"2","2",2,"2"
"13253",2,"2","1",5,"2"
"13254",1,"1","5",5,"1"
"13255",4,"4","2",4,"4"
"13256",1,"1","4",1,"1"
"13257",2,"2","1",5,"2"
"13258",4,"4","1",5,"4"
"13259",5,"3","1",5,"3"
"13260",3,"3","1",2,"3"
"13261",2,"2","4",5,"2"
"13262",3,"3","5",5,"3"
"13263",1,"1","1",5,"1"
"13264",2,"2","1",5,"2"
"13265",5,"5","5",5,"5"
"13266",3,"3","4",5,"3"
"13267",5,"5","5",5,"5"
"13268",1,"1","1",5,"1"
"13269",4,"4","2",4,"4"
"13270",3,"3","5",5,"3"
"13271",4,"4","1",5,"4"
"13272",4,"4","1",1,"4"
"13273",4,"4","5",5,"4"
"13274",1,"1","4",3,"1"
"13275",1,"1","5",5,"1"
"13276",4,"4","1",5,"4"
"13277",1,"1","1",5,"1"
"13278",2,"2","5",5,"2"
"13279",3,"3","5",5,"3"
"13280",1,"1","2",1,"1"
"13281",2,"2","1",5,"2"
"13282",2,"2","1",3,"2"
"13283",3,"3","5",5,"3"
"13284",1,"1","1",5,"1"
"13285",5,"5","5",5,"5"
"13286",4,"4","4",5,"4"
"13287",3,"3","5",5,"3"
"13288",4,"4","1",5,"4"
"13289",3,"3","3",5,"3"
"13290",2,"2","5",5,"2"
"13291",3,"3","4",5,"3"
"13292",3,"3","5",5,"3"
"13293",2,"2","2",3,"2"
"13294",5,"5","5",5,"5"
"13295",1,"1","2",1,"1"
"13296",1,"1","5",5,"1"
"13297",4,"4","5",5,"4"
"13298",4,"4","5",5,"4"
"13299",5,"5","5",5,"5"
"13300",3,"3","5",5,"3"
"13301",3,"3","2",1,"3"
"13302",5,"5","5",5,"5"
"13303",2,"2","1",5,"2"
"13304",2,"2","2",3,"2"
"13305",5,"5","1",5,"5"
"13306",4,"4","5",5,"4"
"13307",2,"2","5",5,"2"
"13308",3,"3","5",5,"3"
"13309",1,"1","1",5,"1"
"13310",4,"4","5",5,"4"
"13311",1,"1","1",3,"1"
"13312",3,"3","2",3,"3"
"13313",1,"1","2",3,"1"
"13314",4,"4","1",3,"4"
"13315",2,"2","1",5,"2"
"13316",1,"1","2",1,"1"
"13317",5,"5","5",5,"5"
"13318",5,"5","5",5,"5"
"13319",5,"5","5",5,"5"
"13320",3,"3","4",1,"3"
"13321",3,"3","1",1,"3"
"13322",2,"2","1",5,"2"
"13323",3,"3","3",5,"3"
"13324",5,"5","5",5,"5"
"13325",4,"4","4",5,"4"
"13326",3,"3","1",5,"3"
"13327",4,"4","4",5,"4"
"13328",4,"4","1",5,"4"
"13329",2,"2","4",5,"2"
"13330",3,"3","5",5,"3"
"13331",1,"1","1",5,"1"
"13332",4,"4","2",1,"4"
"13333",4,"4","1",5,"4"
"13334",4,"4","5",5,"4"
"13335",3,"3","1",5,"3"
"13336",2,"2","2",2,"2"
"13337",1,"1","1",3,"1"
"13338",3,"3","2",3,"3"
"13339",2,"2","2",3,"2"
"13340",1,"1","5",5,"1"
"13341",5,"5","4",5,"5"
"13342",5,"5","5",5,"4"
"13343",4,"4","1",3,"4"
"13344",5,"5","5",5,"5"
"13345",2,"2","1",5,"2"
"13346",5,"5","5",5,"5"
"13347",2,"2","5",5,"2"
"13348",4,"4","2",5,"4"
"13349",4,"4","1",3,"4"
"13350",4,"4","1",5,"4"
"13351",5,"5","5",5,"5"
"13352",4,"4","2",5,"4"
"13353",4,"4","5",5,"4"
"13354",1,"1","5",5,"1"
"13355",3,"3","1",5,"3"
"13356",5,"2","1",5,"4"
"13357",4,"4","5",5,"4"
"13358",4,"4","2",1,"4"
"13359",5,"4","1",5,"2"
"13360",1,"1","1",5,"1"
"13361",4,"4","5",5,"4"
"13362",5,"5","5",5,"5"
"13363",3,"3","5",5,"3"
"13364",3,"3","1",3,"3"
"13365",3,"3","1",5,"3"
"13366",4,"4","5",5,"4"
"13367",4,"4","2",3,"4"
"13368",5,"3","1",5,"3"
"13369",3,"3","5",5,"3"
"13370",4,"4","1",5,"4"
"13371",1,"1","5",5,"1"
"13372",5,"5","5",5,"5"
"13373",3,"3","5",5,"3"
"13374",1,"1","5",1,"1"
"13375",3,"3","3",3,"3"
"13376",2,"2","5",5,"2"
"13377",4,"4","5",5,"4"
"13378",5,"5","3",4,"5"
"13379",2,"2","2",2,"2"
"13380",2,"2","1",5,"2"
"13381",2,"2","2",1,"2"
"13382",5,"5","5",5,"5"
"13383",4,"4","2",1,"4"
"13384",1,"1","2",3,"1"
"13385",5,"5","5",5,"5"
"13386",2,"2","1",1,"2"
"13387",5,"5","5",5,"5"
"13388",1,"1","1",1,"1"
"13389",2,"2","1",3,"2"
"13390",1,"1","4",3,"1"
"13391",2,"2","1",3,"2"
"13392",4,"4","1",5,"4"
"13393",5,"5","5",5,"5"
"13394",1,"1","4",5,"1"
"13395",5,"5","5",5,"5"
"13396",5,"5","5",5,"5"
"13397",1,"1","1",3,"1"
"13398",1,"1","2",1,"1"
"13399",3,"3","5",5,"3"
"13400",1,"1","1",3,"1"
"13401",3,"3","5",5,"3"
"13402",3,"3","1",3,"3"
"13403",4,"4","1",5,"4"
"13404",5,"5","5",5,"5"
"13405",4,"4","5",5,"4"
"13406",1,"1","1",3,"1"
"13407",3,"3","1",5,"3"
"13408",4,"4","4",5,"4"
"13409",5,"2","2",3,"3"
"13410",1,"1","1",3,"1"
