source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
nutrition-monitoring equipment,perlengkapan pengawasan nutrisi,15,400.473,26.6982,20.75,21,1.4,1.0,5,0.333333333333,0.0,2,30,15,12,2,3.06666666667,27.4,3,3,28,3.45656476213,1,19.632,19.632,19.632,2,2.0,2.0,0,0.0,0.0,3,31,1,0,29,0.527956989247,3.0,5.0
health education,"pendidikan kesehatan, edukasi kesehatan",16,199.734,12.483375,8.624,31,1.9375,2.0,0,0.0,0.0,2,16,16,3,1,2.1875,21.6875,14,2,20,0.6685644432,1,8.827,8.827,8.827,2,2.0,2.0,0,0.0,0.0,4,39,1,0,29,0.505001942502,3.0,5.0
environmental health,lingkungan kesehatan,21,221.073,10.5272857143,9.603,40,1.90476190476,2.0,0,0.0,0.0,2,20,21,3,1,2.04761904762,20.2857142857,19,2,20,0.548954434425,1,12.936,12.936,12.936,2,2.0,2.0,0,0.0,0.0,2,20,1,0,17,0.578787878788,3.0,1.0
handy,ringan tangan,23,472.099,20.5260434783,14.934,37,1.60869565217,2.0,6,0.260869565217,0.0,1,5,23,10,0,1.21739130435,8.34782608696,13,1,7,2.34505255015,1,28.57,28.57,28.57,1,1.0,1.0,1,1.0,1.0,2,13,1,0,11,0.351282051282,2.0,1.0
sociocultural variability,variabilitas sosial buday,11,358.47,32.5881818182,18.716,16,1.45454545455,2.0,2,0.181818181818,0.0,2,25,11,10,2,2.72727272727,25.0909090909,2,3,28,3.27761343682,1,41.834,41.834,41.834,0,0.0,0.0,1,1.0,1.0,3,25,1,0,19,0.577777777778,3.0,5.0
distribution of agriculture inputs,pengiriman pemasukan pertanian,15,383.131,25.5420666667,17.629,23,1.53333333333,2.0,4,0.266666666667,0.0,4,34,15,14,3,3.33333333333,29.6666666667,2,3,26,3.77355726228,1,21.115,21.115,21.115,0,0.0,0.0,1,1.0,1.0,3,30,1,0,28,0.501307189542,1.0,2.0
cluster sampling,contoh perkelompok,12,356.698,29.7248333333,26.3455,21,1.75,2.0,1,0.0833333333333,0.0,2,16,12,10,2,2.58333333333,21.6666666667,3,2,15,3.18872187554,1,44.619,44.619,44.619,2,2.0,2.0,0,0.0,0.0,2,18,1,0,15,0.523148148148,1.0,3.0
massive tornado,angin topan yang dahsyat,18,271.57,15.0872222222,10.9825,33,1.83333333333,2.0,1,0.0555555555556,0.0,2,15,18,10,2,2.55555555556,16.3333333333,6,2,13,3.076103171,1,38.01,38.01,38.01,2,2.0,2.0,0,0.0,0.0,4,24,1,0,18,0.538888888889,3.0,5.0
beneficiary households,peralatan rumah yang penting,10,287.222,28.7222,24.5825,19,1.9,2.0,0,0.0,0.0,2,22,10,6,2,3.6,25.3,5,3,21,2.16096404744,1,24.625,24.625,24.625,2,2.0,2.0,0,0.0,0.0,4,28,1,0,24,0.502765752766,3.0,2.0
rebuilt,dibangun lagi,13,147.467,11.3436153846,9.559,24,1.84615384615,2.0,2,0.153846153846,0.0,1,7,13,4,1,2.0,16.3846153846,6,2,17,1.73814933319,1,9.559,9.559,9.559,2,2.0,2.0,0,0.0,0.0,2,13,1,0,10,0.54304029304,,5.0
practices,pelatihan,16,180.126,11.257875,6.4865,27,1.6875,2.0,4,0.25,0.0,1,9,16,7,1,1.125,7.8125,6,1,7,2.30503653258,1,6.048,6.048,6.048,1,1.0,1.0,1,1.0,1.0,1,9,1,0,6,0.62962962963,3.0,5.0
contingency plan,rencana kontigensi,12,278.894,23.2411666667,13.5155,18,1.5,1.5,4,0.333333333333,0.0,2,16,12,9,1,2.66666666667,20.75,4,2,16,2.91829583405,1,9.097,9.097,9.097,2,2.0,2.0,0,0.0,0.0,2,18,1,0,15,0.666666666667,3.0,5.0
cold spells,menggigil,9,248.003,27.5558888889,27.22,11,1.22222222222,1.0,4,0.444444444444,0.0,2,11,9,6,0,2.22222222222,14.4444444444,3,2,13,2.41938194565,1,27.22,27.22,27.22,1,1.0,1.0,1,1.0,1.0,1,9,1,0,10,0.400673400673,1.0,1.0
responsible ministries,pihak negara yang bertanggung jawab,21,607.794,28.9425714286,26.577,37,1.7619047619,2.0,4,0.190476190476,0.0,2,22,21,13,2,3.71428571429,32.380952381,6,4,34,3.27280432733,1,30.311,30.311,30.311,1,1.0,1.0,1,1.0,1.0,5,35,1,0,31,0.453246753247,3.0,1.0
sendai framework for disaster risk reduction,kerangka kerja sendai bagi pengurangan risiko bencana,14,513.507,36.6790714286,24.516,23,1.64285714286,2.0,2,0.142857142857,0.0,6,44,14,9,3,6.35714285714,49.1428571429,4,6,48,2.89629152905,1,26.903,26.903,26.903,2,2.0,2.0,0,0.0,0.0,7,53,1,0,38,0.615951972556,,5.0
existing disaster risks,risiko bencana yang sudah pernah ada,16,384.222,24.013875,17.573,29,1.8125,2.0,2,0.125,0.0,3,23,16,9,2,3.9375,24.0,6,4,23,2.73345859334,1,8.077,8.077,8.077,2,2.0,2.0,0,0.0,0.0,6,36,1,0,29,0.556280193237,3.0,4.0
disaster management expertise,keahlian pengelolaan bencana,15,264.329,17.6219333333,12.944,26,1.73333333333,2.0,3,0.2,0.0,3,29,15,5,3,3.0,24.9333333333,7,3,26,1.82281560035,1,20.421,20.421,20.421,1,1.0,1.0,0,0.0,0.0,3,28,1,0,24,0.518062397373,3.0,5.0
recycling of solid waste,pengolahan limbah padat,14,247.614,17.6867142857,16.7795,24,1.71428571429,2.0,2,0.142857142857,0.0,4,24,14,6,2,3.78571428571,23.0714285714,5,4,23,2.14883485428,1,26.217,26.217,26.217,1,1.0,1.0,0,0.0,0.0,3,23,1,0,20,0.562801932367,3.0,5.0
indigenous peoples' approach to disaster risk management,pendekatan orang-orang lokal terhadap menghadapi risiko bencana,11,503.221,45.7473636364,38.341,19,1.72727272727,2.0,1,0.0909090909091,0.0,7,56,11,9,5,7.18181818182,61.4545454545,3,7,60,3.02716911844,1,35.27,35.27,35.27,2,2.0,2.0,0,0.0,0.0,7,63,1,0,49,0.654008244125,2.0,5.0
land number,nomor daerah,15,186.962,12.4641333333,11.226,24,1.6,2.0,5,0.333333333333,0.0,2,11,15,8,0,2.06666666667,12.1333333333,5,2,11,2.88954943086,2,46.746,23.373,23.373,2,1.0,1.0,2,1.0,1.0,2,12,2,0,11,0.626262626263,1.0,3.0
agriculture inputs,masukan agrikultur,11,304.074,27.6430909091,12.572,20,1.81818181818,2.0,0,0.0,0.0,2,18,11,8,2,2.72727272727,21.7272727273,4,2,15,2.73215889136,1,9.464,9.464,9.464,2,2.0,2.0,0,0.0,0.0,2,18,1,0,16,0.638888888889,1.0,5.0
describes,jelaskan,19,217.725,11.4592105263,9.38,33,1.73684210526,2.0,4,0.210526315789,0.0,1,9,19,9,1,1.05263157895,12.0,6,1,13,2.80004461848,2,20.535,10.2675,10.2675,1,0.5,0.5,2,1.0,1.0,1,8,2,0,8,0.490740740741,3.0,4.0
weather-related events,kejadian terkait-cuaca,14,252.404,18.0288571429,16.188,23,1.64285714286,2.0,4,0.285714285714,0.0,2,22,14,9,1,3.78571428571,28.8571428571,3,3,19,2.98522813603,1,9.101,9.101,9.101,1,1.0,1.0,1,1.0,1.0,2,22,1,0,20,0.50303030303,3.0,5.0
food-for-work,makanan sebagai upah kerja,14,282.393,20.1709285714,16.058,20,1.42857142857,1.5,4,0.285714285714,0.0,1,13,14,8,1,3.0,20.0714285714,6,3,21,2.55665670746,1,12.974,12.974,12.974,2,2.0,2.0,0,0.0,0.0,4,26,1,0,25,0.24358974359,1.0,3.0
drainage structures,stuktur drainase,10,136.789,13.6789,11.0775,15,1.5,1.5,1,0.1,0.0,2,19,10,3,1,2.0,17.1,8,2,17,0.921928094887,1,8.196,8.196,8.196,2,2.0,2.0,0,0.0,0.0,2,16,1,0,16,0.627192982456,3.0,5.0
disasters texting,"pesan bencana, tanda bahaya",22,615.017,27.9553181818,16.0225,36,1.63636363636,2.0,4,0.181818181818,0.0,2,17,18,12,2,2.27272727273,16.0454545455,6,2,13,3.04945207279,1,7.388,7.388,7.388,2,2.0,2.0,0,0.0,0.0,4,27,1,0,22,0.461769893142,1.0,3.0
hazard occurrence,munculnya bahaya,12,245.396,20.4496666667,14.835,21,1.75,2.0,2,0.166666666667,0.0,2,17,12,7,2,2.08333333333,16.1666666667,5,2,15,2.45082579452,1,6.831,6.831,6.831,1,1.0,1.0,1,1.0,1.0,2,16,1,0,17,0.328431372549,3.0,5.0
compassion,iba,13,268.512,20.6547692308,17.828,19,1.46153846154,2.0,6,0.461538461538,0.0,1,10,13,5,1,1.76923076923,9.84615384615,8,2,11,1.70043971814,2,50.897,25.4485,25.4485,0,0.0,0.0,4,2.0,2.0,1,3,2,0,9,0.477777777778,3.0,2.0
disaster risk reduction measures,tindakan pengurangan resiko bencana,12,322.643,26.8869166667,26.652,21,1.75,2.0,1,0.0833333333333,0.0,4,32,12,9,3,3.91666666667,36.0,3,4,42,3.02205520887,1,18.767,18.767,18.767,2,2.0,2.0,0,0.0,0.0,4,35,1,0,29,0.615476190476,2.0,5.0
the limited availability of technology,keterbatasan persediaan teknologi,21,638.154,30.3882857143,24.565,33,1.57142857143,2.0,4,0.190476190476,0.0,5,38,21,15,3,3.28571428571,33.1428571429,5,3,34,3.6130541858,1,24.565,24.565,24.565,2,2.0,2.0,0,0.0,0.0,3,33,1,0,26,0.560792131845,3.0,4.0
engineering technique,teknik,22,624.19,28.3722727273,22.773,23,1.04545454545,1.0,18,0.818181818182,1.0,2,21,22,14,2,1.95454545455,14.0,5,2,15,3.53377125606,2,23.054,11.527,11.527,0,0.0,0.0,2,1.0,1.0,1,6,2,0,17,0.547619047619,3.0,3.0
livelihood rehabilitation,pemulihan kualitas kehidupan,15,334.807,22.3204666667,20.658,25,1.66666666667,2.0,3,0.2,0.0,2,25,15,10,2,2.73333333333,26.6666666667,6,3,29,2.87290559532,1,9.925,9.925,9.925,2,2.0,2.0,0,0.0,0.0,3,28,1,0,21,0.54380952381,3.0,1.0
explosion caught,terkena ledakan,6,96.944,16.1573333333,10.3905,9,1.5,1.5,2,0.333333333333,0.0,2,16,6,6,1,2.16666666667,17.3333333333,1,3,23,2.58496250072,1,17.984,17.984,17.984,2,2.0,2.0,0,0.0,0.0,2,15,1,0,15,0.481944444444,1.0,3.0
submerged,berendam,11,215.337,19.5760909091,17.906,21,1.90909090909,2.0,1,0.0909090909091,0.0,1,9,11,6,1,1.09090909091,8.63636363636,5,1,8,2.22219157551,1,26.255,26.255,26.255,1,1.0,1.0,1,1.0,1.0,1,8,1,0,7,0.648148148148,3.0,5.0
division of roles for leadership,peran divisi untuk kepemimpinan,16,412.345,25.7715625,17.9375,28,1.75,2.0,3,0.1875,0.0,5,32,16,10,2,3.1875,28.5625,5,3,28,3.02439747035,1,20.134,20.134,20.134,2,2.0,2.0,0,0.0,0.0,4,31,1,0,29,0.575565306768,2.0,1.0
disaster risk management,manajemen pengelolaan risiko bencana,19,387.875,20.4144736842,14.88,33,1.73684210526,2.0,2,0.105263157895,0.0,3,24,19,7,2,3.10526315789,25.7368421053,6,3,24,2.40479330246,1,8.968,8.968,8.968,2,2.0,2.0,0,0.0,0.0,4,36,1,0,29,0.569989106754,3.0,5.0
deepest gratitude,rasa terima kasih yang sangat mendalam,16,328.205,20.5128125,16.036,31,1.9375,2.0,1,0.0625,0.0,2,17,16,14,2,4.375,30.8125,2,4,25,3.75,1,6.431,6.431,6.431,2,2.0,2.0,0,0.0,0.0,6,38,1,0,31,0.493995684398,3.0,5.0
air controller service,layanan kontrol udara,17,530.428,31.2016470588,28.34,32,1.88235294118,2.0,0,0.0,0.0,3,22,17,11,1,2.94117647059,22.7647058824,6,3,24,3.05747607629,1,14.481,14.481,14.481,2,2.0,2.0,0,0.0,0.0,3,21,1,0,17,0.553391053391,2.0,4.0
internally displaced,secara internal dipindahkan,22,764.029,34.7285909091,24.0785,29,1.31818181818,1.0,8,0.363636363636,0.0,2,20,22,12,2,2.13636363636,18.0,11,2,18,2.72971580932,1,12.976,12.976,12.976,2,2.0,2.0,0,0.0,0.0,3,27,1,0,17,0.612962962963,1.0,2.0
dental,kesehatan gigi,14,276.132,19.7237142857,12.131,20,1.42857142857,1.5,4,0.285714285714,0.0,1,6,14,8,1,1.57142857143,9.78571428571,7,1,4,2.40367746103,1,7.211,7.211,7.211,2,2.0,2.0,0,0.0,0.0,2,14,1,0,11,0.56746031746,3.0,3.0
disaster-related stress,stres akibat bencana,12,293.122,24.4268333333,22.3065,22,1.83333333333,2.0,2,0.166666666667,0.0,2,23,12,9,1,3.83333333333,27.75,4,3,21,2.91829583405,1,19.29,19.29,19.29,2,2.0,2.0,0,0.0,0.0,3,20,1,0,20,0.524571805007,2.0,4.0
mutual accountability,akuntabilitas bersala,14,412.623,29.4730714286,19.169,21,1.5,2.0,4,0.285714285714,0.0,2,21,14,9,2,2.28571428571,20.9285714286,5,2,21,2.83523774531,1,9.988,9.988,9.988,0,0.0,0.0,2,2.0,2.0,2,21,1,0,19,0.592185592186,3.0,3.0
national contingency funds,dana cadangan nasional,11,280.593,25.5084545455,18.976,17,1.54545454545,2.0,3,0.272727272727,0.0,3,26,11,7,2,3.0,23.9090909091,3,3,25,2.6635327548,2,48.935,24.4675,24.4675,3,1.5,1.5,1,0.5,0.5,3,22,2,0,18,0.582084582085,3.0,5.0
asset support,dukungan aktiva,18,232.395,12.9108333333,8.5605,34,1.88888888889,2.0,1,0.0555555555556,0.0,2,13,18,6,2,2.0,13.2222222222,12,2,13,1.66883888985,1,7.332,7.332,7.332,2,2.0,2.0,0,0.0,0.0,2,15,1,0,15,0.441452991453,3.0,3.0
operational flexibility,kelenturan operasional,14,225.022,16.073,13.1055,26,1.85714285714,2.0,1,0.0714285714286,0.0,2,23,14,4,2,2.14285714286,25.5714285714,11,2,25,1.08923007884,1,21.082,21.082,21.082,2,2.0,2.0,0,0.0,0.0,2,22,1,0,18,0.550175669741,3.0,4.0
communicability period,waktu berkomunikasi,9,188.444,20.9382222222,17.459,17,1.88888888889,2.0,0,0.0,0.0,2,22,9,4,2,2.0,17.2222222222,6,2,17,1.44661666763,1,17.459,17.459,17.459,1,1.0,1.0,0,0.0,0.0,2,19,1,0,20,0.586788942052,1.0,1.0
flash flood,banjir sesaat,14,190.679,13.6199285714,10.9235,27,1.92857142857,2.0,0,0.0,0.0,2,11,14,7,0,2.14285714286,14.1428571429,8,2,14,2.09306920777,1,22.789,22.789,22.789,2,2.0,2.0,0,0.0,0.0,2,13,1,0,12,0.390054390054,3.0,5.0
malnourished children,anak anak kurang gizi,15,338.623,22.5748666667,14.213,29,1.93333333333,2.0,1,0.0666666666667,0.0,2,21,15,8,1,3.2,19.2666666667,8,3,16,2.30689059561,1,9.999,9.999,9.999,2,2.0,2.0,0,0.0,0.0,4,21,1,0,21,0.460317460317,3.0,5.0
medical care,pengobatan,17,274.298,16.1351764706,10.502,33,1.94117647059,2.0,0,0.0,0.0,2,12,17,7,1,1.94117647059,15.5882352941,9,2,15,2.1739731346,1,9.039,9.039,9.039,2,2.0,2.0,0,0.0,0.0,1,10,1,0,10,0.516666666667,3.0,5.0
major fire,kebakaran yang besar,15,150.769,10.0512666667,7.987,30,2.0,2.0,0,0.0,0.0,2,10,15,5,0,2.06666666667,14.5333333333,11,2,15,1.36997407527,1,4.465,4.465,4.465,2,2.0,2.0,0,0.0,0.0,3,20,1,0,16,0.366666666667,3.0,5.0
people died,orang orang mati,25,485.735,19.4294,12.444,44,1.76,2.0,2,0.08,0.0,2,11,25,13,0,2.24,17.12,6,2,21,3.28888407054,1,5.349,5.349,5.349,2,2.0,2.0,0,0.0,0.0,3,16,1,0,14,0.486742424242,3.0,5.0
affected hurricane,kena badai,18,454.783,25.2657222222,17.967,21,1.16666666667,1.0,9,0.5,0.0,2,18,18,12,2,2.27777777778,15.0555555556,5,2,15,3.30272275286,2,49.969,24.9845,24.9845,2,1.0,1.0,1,0.5,0.5,2,10,2,0,15,0.477777777778,1.0,3.0
locust plagues,belalang malapetaka,10,418.346,41.8346,36.2525,14,1.4,1.5,5,0.5,0.0,2,14,10,7,1,2.2,15.8,4,2,14,2.52192809489,1,38.555,38.555,38.555,1,1.0,1.0,0,0.0,0.0,2,19,1,0,15,0.527568922306,1.0,1.0
suspect dead,korban tewas,15,248.095,16.5396666667,15.842,25,1.66666666667,2.0,2,0.133333333333,0.0,2,12,15,8,1,2.0,15.0666666667,6,2,15,2.60623892865,1,8.683,8.683,8.683,1,1.0,1.0,0,0.0,0.0,2,12,1,0,10,0.472222222222,1.0,3.0
traditional practices,ritual tradisional,14,276.001,19.7143571429,13.6775,26,1.85714285714,2.0,1,0.0714285714286,0.0,2,21,14,7,2,2.14285714286,21.0714285714,7,2,19,2.26082031817,1,18.759,18.759,18.759,2,2.0,2.0,0,0.0,0.0,2,18,1,0,14,0.716931216931,3.0,5.0
personal identity document,dokumen identitas individu,19,376.565,19.8192105263,13.897,35,1.84210526316,2.0,1,0.0526315789474,0.0,3,26,19,4,3,3.0,24.8421052632,14,3,25,1.2319817814,1,66.504,66.504,66.504,1,1.0,1.0,1,1.0,1.0,3,26,1,0,18,0.68108974359,3.0,5.0
wastewater,limbah cair,36,465.911,12.9419722222,9.252,66,1.83333333333,2.0,2,0.0555555555556,0.0,1,10,30,8,1,2.0,10.0833333333,27,2,10,1.63156248567,1,5.172,5.172,5.172,2,2.0,2.0,0,0.0,0.0,2,11,1,0,10,0.524242424242,2.0,5.0
private shelters,persinggahan pribadi,19,399.592,21.0311578947,18.649,32,1.68421052632,2.0,3,0.157894736842,0.0,2,16,19,9,2,2.57894736842,22.4736842105,9,3,26,2.49612685475,1,45.867,45.867,45.867,2,2.0,2.0,0,0.0,0.0,2,20,1,0,16,0.559722222222,1.0,1.0
distribution of agriculture inputs,distribusi hasil pertanian,15,383.131,25.5420666667,17.629,23,1.53333333333,2.0,4,0.266666666667,0.0,4,34,15,14,3,3.33333333333,29.6666666667,2,3,26,3.77355726228,1,14.738,14.738,14.738,2,2.0,2.0,0,0.0,0.0,3,26,1,0,20,0.713208360267,1.0,2.0
feared dead,ditakutkan telah meninggal,11,138.683,12.6075454545,8.712,18,1.63636363636,2.0,1,0.0909090909091,0.0,2,11,11,7,0,2.27272727273,15.5454545455,4,2,10,2.55034070955,1,6.054,6.054,6.054,2,2.0,2.0,0,0.0,0.0,3,26,1,0,21,0.536519036519,1.0,3.0
private voluntary organizations,organisasi kesukarelawanan swasta,15,329.495,21.9663333333,15.463,24,1.6,2.0,5,0.333333333333,0.0,3,31,15,12,3,3.2,28.4666666667,3,3,26,3.45656476213,1,46.676,46.676,46.676,2,2.0,2.0,0,0.0,0.0,3,33,1,0,26,0.571658863679,3.0,5.0
civil protection authorities,kewenangan perlindungan sipil,15,387.191,25.8127333333,18.607,29,1.93333333333,2.0,0,0.0,0.0,3,28,15,7,3,3.0,27.4,9,3,27,2.00493559474,1,15.302,15.302,15.302,2,2.0,2.0,0,0.0,0.0,3,29,1,0,26,0.483674371605,3.0,3.0
downstream channels,kanal hilir,14,471.092,33.6494285714,24.4275,26,1.85714285714,2.0,2,0.142857142857,0.0,2,19,14,7,2,2.07142857143,14.1428571429,6,2,13,2.41379956461,1,12.957,12.957,12.957,2,2.0,2.0,0,0.0,0.0,2,11,1,0,15,0.439234449761,1.0,3.0
EMTS,tim sar,10,339.838,33.9838,23.9105,14,1.4,1.5,4,0.4,0.0,1,4,10,6,0,1.7,11.4,3,1,4,,1,114.944,114.944,114.944,1,1.0,1.0,1,1.0,1.0,2,7,1,0,5,0.615079365079,,3.0
no income sources,pengangguran,16,338.817,21.1760625,13.257,26,1.625,2.0,3,0.1875,0.0,3,17,16,7,0,3.6875,25.875,7,4,27,2.34960175271,1,8.143,8.143,8.143,1,1.0,1.0,0,0.0,0.0,1,12,1,0,14,0.503594771242,3.0,4.0
laundry facilities,fasilitas cucian,15,237.502,15.8334666667,13.457,27,1.8,2.0,2,0.133333333333,0.0,2,18,15,8,1,2.4,18.8666666667,4,2,16,2.78989809546,3,89.189,29.7296666667,27.451,4,1.33333333333,1.0,1,0.333333333333,0.0,2,16,3,0,15,0.593518518519,3.0,5.0
flood tornado,angin topan dan banjir,16,316.166,19.760375,12.69,26,1.625,2.0,4,0.25,0.0,2,13,16,12,1,2.625,16.5,3,2,14,3.45281953111,1,13.825,13.825,13.825,1,1.0,1.0,1,1.0,1.0,4,22,1,0,17,0.466977466977,1.0,3.0
flood levy,banjir bandang,16,453.402,28.337625,17.662,28,1.75,2.0,3,0.1875,0.0,2,10,16,10,0,2.0625,15.0,6,2,16,2.90563906223,1,15.896,15.896,15.896,2,2.0,2.0,0,0.0,0.0,2,14,1,0,13,0.280952380952,1.0,1.0
contingent credit,kredit kemungkinan di masa mendatang,16,717.41,44.838125,37.4375,23,1.4375,2.0,5,0.3125,0.0,2,17,16,14,2,3.125,26.4375,3,2,16,3.70281953111,1,69.432,69.432,69.432,2,2.0,2.0,0,0.0,0.0,5,36,1,0,28,0.554759510642,1.0,3.0
Niacin Deficiency (Pellagra),pellagra,8,269.742,33.71775,9.8885,12,1.5,2.0,4,0.5,0.0,3,28,8,6,2,2.5,20.5,3,2,17,,1,4.201,4.201,4.201,0,0.0,0.0,2,2.0,2.0,1,8,1,0,20,0.27380952381,,5.0
district-rural hospitals,rumah sakit di daerah pedesaan,18,548.929,30.4960555556,24.8095,30,1.66666666667,2.0,3,0.166666666667,0.0,2,24,18,14,2,3.88888888889,25.6666666667,2,3,20,3.725480557,1,33.749,33.749,33.749,2,2.0,2.0,0,0.0,0.0,5,30,1,0,25,0.540476190476,2.0,3.0
dry walling,penggunaan dinding kering,9,415.977,46.2196666667,60.944,13,1.44444444444,1.0,4,0.444444444444,0.0,2,11,9,8,0,2.33333333333,18.0,2,2,17,2.94770277922,1,64.241,64.241,64.241,1,1.0,1.0,1,1.0,1.0,3,25,1,0,21,0.48404040404,1.0,1.0
pronged strategy,strategi yang bercabang,10,325.056,32.5056,31.415,15,1.5,2.0,3,0.3,0.0,2,16,10,5,1,2.3,18.4,6,2,18,1.77095059445,1,26.246,26.246,26.246,2,2.0,2.0,0,0.0,0.0,3,23,1,0,18,0.638726309922,1.0,5.0
hotline help,bantuan saluran siaga,14,354.2,25.3,15.5755,25,1.78571428571,2.0,2,0.142857142857,0.0,2,12,14,11,1,2.71428571429,19.3571428571,4,2,15,3.23592635063,1,63.142,63.142,63.142,2,2.0,2.0,0,0.0,0.0,3,21,1,0,18,0.34126984127,3.0,5.0
damages,kerusakan-kerusakan,16,186.456,11.6535,9.899,27,1.6875,2.0,3,0.1875,0.0,1,7,16,5,1,1.25,10.0,10,1,9,1.62661447181,1,11.232,11.232,11.232,2,2.0,2.0,0,0.0,0.0,1,19,1,0,15,0.427318295739,3.0,5.0
Disaster Assistance Response Team (DART),tim respon asisten bencana,15,428.207,28.5471333333,23.718,28,1.86666666667,2.0,1,0.0666666666667,0.0,5,40,15,8,3,3.66666666667,24.8666666667,8,4,26,,1,10.805,10.805,10.805,2,2.0,2.0,0,0.0,0.0,4,26,1,0,28,0.647202797203,,2.0
temporary basis,sementara,11,194.249,17.659,14.48,16,1.45454545455,1.0,2,0.181818181818,0.0,2,15,11,7,2,2.09090909091,16.7272727273,4,2,15,2.55034070955,1,6.926,6.926,6.926,1,1.0,1.0,1,1.0,1.0,1,9,1,0,10,0.577777777778,2.0,4.0
customer health and safety issues,masalah kesehatan dan keamanan pelanggan,18,446.689,24.8160555556,19.519,31,1.72222222222,2.0,3,0.166666666667,0.0,5,33,18,13,1,5.0,39.8333333333,3,5,39,3.53049305676,1,21.151,21.151,21.151,1,1.0,1.0,0,0.0,0.0,5,40,1,0,32,0.568686868687,3.0,1.0
socioeconomic environment,lingkungan ekonomi sosial,14,233.34,16.6671428571,13.5665,27,1.92857142857,2.0,0,0.0,0.0,2,25,14,6,2,2.5,24.3571428571,4,3,25,2.41379956461,1,15.855,15.855,15.855,2,2.0,2.0,0,0.0,0.0,3,25,1,0,22,0.551794871795,3.0,5.0
relief efforts,usaha pemulihan,17,255.873,15.0513529412,9.259,31,1.82352941176,2.0,2,0.117647058824,0.0,2,14,17,8,2,2.05882352941,15.1764705882,6,2,13,2.49220310721,1,49.284,49.284,49.284,2,2.0,2.0,0,0.0,0.0,2,15,1,0,14,0.25873015873,3.0,5.0
natural biological degradation processes,proses degradasi biologis alam,13,553.842,42.6032307692,36.731,21,1.61538461538,2.0,2,0.153846153846,0.0,4,40,13,10,4,4.15384615385,32.1538461538,4,4,31,3.08505510276,1,14.516,14.516,14.516,2,2.0,2.0,0,0.0,0.0,4,30,1,0,29,0.633333333333,3.0,5.0
surface collapses,kehancuran permukaan,15,320.866,21.3910666667,19.388,23,1.53333333333,2.0,5,0.333333333333,0.0,2,17,15,6,1,2.06666666667,16.6,10,2,16,1.69227186568,1,13.404,13.404,13.404,1,1.0,1.0,0,0.0,0.0,2,20,1,0,18,0.548692810458,3.0,5.0
memorial service,servis peringatan,14,422.066,30.1475714286,17.431,26,1.85714285714,2.0,1,0.0714285714286,0.0,2,16,14,5,1,2.0,17.2142857143,8,2,18,1.80735492206,1,35.528,35.528,35.528,0,0.0,0.0,1,1.0,1.0,2,17,1,0,14,0.623229847495,2.0,1.0
steel ties,ikatan yang tebuat dari baja,18,318.961,17.7200555556,15.728,28,1.55555555556,2.0,5,0.277777777778,0.0,2,10,18,10,0,2.22222222222,12.7222222222,7,2,11,2.8140154483,1,25.077,25.077,25.077,2,2.0,2.0,0,0.0,0.0,5,28,1,0,24,0.492857142857,3.0,5.0
coping capacity,kapasitas penanaman,20,457.287,22.86435,21.9855,28,1.4,1.5,7,0.35,0.0,2,15,20,11,2,2.1,19.85,8,2,20,2.88418371978,1,6.606,6.606,6.606,2,2.0,2.0,0,0.0,0.0,2,19,1,0,15,0.484795321637,3.0,1.0
strengthen,penguatan,20,239.047,11.95235,7.427,31,1.55,2.0,5,0.25,0.0,1,10,20,5,1,1.0,9.5,8,1,10,2.04144607117,2,24.565,12.2825,12.2825,3,1.5,1.5,1,0.5,0.5,1,9,2,0,7,0.685185185185,3.0,5.0
strengthening resilience,memperkuat resiliensi,13,385.827,29.679,19.745,24,1.84615384615,2.0,2,0.153846153846,0.0,2,24,13,6,2,2.38461538462,23.0769230769,8,2,20,1.85428587199,1,47.246,47.246,47.246,1,1.0,1.0,1,1.0,1.0,2,21,1,0,14,0.607142857143,3.0,5.0
the characteristics of resilience,karakteristik dari ketahanan,14,320.702,22.9072857143,19.1745,26,1.85714285714,2.0,2,0.142857142857,0.0,4,33,14,7,2,2.28571428571,24.2857142857,8,2,23,2.09306920777,1,28.144,28.144,28.144,2,2.0,2.0,0,0.0,0.0,3,28,1,0,21,0.589784398608,3.0,5.0
dental,ahli gigi,14,276.132,19.7237142857,12.131,20,1.42857142857,1.5,4,0.285714285714,0.0,1,6,14,8,1,1.57142857143,9.78571428571,7,1,4,2.40367746103,1,38.229,38.229,38.229,1,1.0,1.0,1,1.0,1.0,2,9,1,0,9,0.425925925926,3.0,3.0
