source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
emergency health kit,kotak p3k,17,410.972,24.1748235294,16.321,32,1.88235294118,2.0,2,0.117647058824,0.0,3,20,17,13,1,2.94117647059,21.5294117647,3,3,22,3.52806431158,1,13.536,13.536,13.536,2,2.0,2.0,0,0.0,0.0,2,9,1,0,18,0.383333333333,3.0,5.0
exposed assets,aset terpapar,19,507.152,26.6922105263,23.589,29,1.52631578947,2.0,5,0.263157894737,0.0,2,14,19,15,2,2.78947368421,17.7894736842,3,3,18,3.7871439607,1,16.718,16.718,16.718,1,1.0,1.0,0,0.0,0.0,2,13,1,0,13,0.518925518926,1.0,3.0
community-based workers,pekerja berdasarkan komunitas,19,338.649,17.8236315789,13.441,32,1.68421052632,2.0,5,0.263157894737,0.0,2,23,19,11,2,2.57894736842,22.0,4,3,27,3.15556501333,1,18.145,18.145,18.145,2,2.0,2.0,0,0.0,0.0,3,29,1,0,24,0.568600315227,3.0,5.0
assets replacement,penempatan aset,20,293.934,14.6967,12.374,33,1.65,2.0,3,0.15,0.0,2,18,20,7,2,2.0,15.35,11,2,16,2.08149632953,1,17.263,17.263,17.263,2,2.0,2.0,0,0.0,0.0,2,15,1,0,14,0.660269360269,3.0,3.0
forecasting,proyeksi,14,217.865,15.5617857143,10.8335,23,1.64285714286,2.0,5,0.357142857143,0.0,1,11,14,11,1,1.21428571429,9.85714285714,3,1,7,3.32486295762,1,8.498,8.498,8.498,2,2.0,2.0,0,0.0,0.0,1,8,1,0,8,0.626515151515,3.0,5.0
steel structures,kerangka baja,21,418.148,19.9118095238,12.196,34,1.61904761905,2.0,2,0.0952380952381,0.0,2,16,21,5,1,2.04761904762,13.0952380952,16,2,13,1.24946027992,1,11.674,11.674,11.674,2,2.0,2.0,0,0.0,0.0,2,13,1,0,15,0.361645299145,3.0,5.0
high-rise buildings,gedung tingkat tinggi,15,379.03,25.2686666667,14.622,26,1.73333333333,2.0,1,0.0666666666667,0.0,2,19,15,9,2,2.4,19.0,5,2,15,2.86624789731,1,23.145,23.145,23.145,2,2.0,2.0,0,0.0,0.0,3,21,1,0,18,0.485937064884,3.0,5.0
multi-hazard,bahaya yang banyak,18,417.209,23.1782777778,10.5285,27,1.5,1.5,5,0.277777777778,0.0,1,12,18,14,1,2.27777777778,16.0,3,2,15,3.68354236243,1,40.702,40.702,40.702,1,1.0,1.0,1,1.0,1.0,3,18,1,0,16,0.361111111111,3.0,5.0
cash for work,upah,17,314.508,18.5004705882,13.33,25,1.47058823529,2.0,7,0.411764705882,0.0,3,13,17,15,0,2.64705882353,15.4705882353,2,1,4,3.8521687236,1,29.008,29.008,29.008,2,2.0,2.0,0,0.0,0.0,1,4,1,0,12,0.551282051282,1.0,3.0
hoisted flood,kenaikan permukaan air banjir,14,488.703,34.9073571429,25.363,25,1.78571428571,2.0,2,0.142857142857,0.0,2,13,14,11,1,2.28571428571,16.7142857143,3,2,17,3.45656476213,1,96.675,96.675,96.675,2,2.0,2.0,0,0.0,0.0,4,29,1,0,26,0.333628057766,1.0,3.0
non-food item,bagian bukan makanan,15,334.816,22.3210666667,16.715,21,1.4,1.0,4,0.266666666667,0.0,2,13,15,11,1,2.6,18.2666666667,4,3,20,3.24022392894,1,42.669,42.669,42.669,1,1.0,1.0,1,1.0,1.0,3,20,1,0,18,0.478205128205,3.0,5.0
flood tornado,banjir taifun,16,316.166,19.760375,12.69,26,1.625,2.0,4,0.25,0.0,2,13,16,12,1,2.625,16.5,3,2,14,3.45281953111,1,5.321,5.321,5.321,0,0.0,0.0,1,1.0,1.0,2,13,1,0,12,0.45641025641,1.0,1.0
search and recue (sar),badan pencarian dan pertolongan (sar),16,524.455,32.7784375,26.41,28,1.75,2.0,1,0.0625,0.0,4,22,16,10,1,3.5625,26.9375,6,3,26,2.90563906223,1,46.195,46.195,46.195,2,2.0,2.0,0,0.0,0.0,5,37,1,0,24,0.606807342101,3.0,5.0
distribution of shelter materials,distribusi bahan pembuatan tempat pengungsian,11,361.588,32.8716363636,24.546,20,1.81818181818,2.0,2,0.181818181818,0.0,4,33,11,10,3,3.90909090909,34.8181818182,2,3,28,3.27761343682,1,86.478,86.478,86.478,2,2.0,2.0,0,0.0,0.0,5,45,1,0,28,0.685988085988,3.0,5.0
dealing hurricane,berhadapan dengan badai,10,339.081,33.9081,23.0185,18,1.8,2.0,1,0.1,0.0,2,17,10,7,2,2.3,17.3,4,2,16,2.73215889136,1,110.084,110.084,110.084,2,2.0,2.0,0,0.0,0.0,3,23,1,0,19,0.575873827792,1.0,3.0
public shelters,perumahan publik,21,532.755,25.3692857143,14.947,34,1.61904761905,2.0,3,0.142857142857,0.0,2,15,21,16,1,2.66666666667,20.8571428571,5,3,23,3.74423930495,1,6.464,6.464,6.464,1,1.0,1.0,1,1.0,1.0,2,16,1,0,14,0.481944444444,3.0,2.0
meds,obat obatan,14,182.723,13.0516428571,11.931,26,1.85714285714,2.0,0,0.0,0.0,1,4,14,3,0,1.07142857143,9.5,10,1,11,1.09491431841,1,18.083,18.083,18.083,2,2.0,2.0,0,0.0,0.0,2,11,1,0,11,0.0,3.0,5.0
evacuees,para pengungsi,22,435.069,19.7758636364,16.5135,37,1.68181818182,2.0,4,0.181818181818,0.0,1,8,22,7,1,1.36363636364,11.2727272727,16,1,9,1.55034070955,1,20.262,20.262,20.262,1,1.0,1.0,1,1.0,1.0,2,14,1,0,11,0.511904761905,3.0,5.0
affects,pengaruh,19,350.833,18.4648947368,18.355,33,1.73684210526,2.0,3,0.157894736842,0.0,1,7,19,4,1,1.0,11.1578947368,14,1,12,1.45677964945,2,76.946,38.473,38.473,2,1.0,1.0,2,1.0,1.0,1,8,2,0,8,0.422619047619,3.0,5.0
epidemic measures,langkah-langkah epidemi,20,554.484,27.7242,19.325,33,1.65,2.0,6,0.3,0.0,2,17,17,13,2,2.0,16.15,3,2,15,3.61780968437,1,27.648,27.648,27.648,2,2.0,2.0,0,0.0,0.0,2,23,1,0,21,0.386402387042,1.0,1.0
communicability period,batas komunikasi,9,188.444,20.9382222222,17.459,17,1.88888888889,2.0,0,0.0,0.0,2,22,9,4,2,2.0,17.2222222222,6,2,17,1.44661666763,1,8.438,8.438,8.438,2,2.0,2.0,0,0.0,0.0,2,16,1,0,20,0.509048821549,1.0,2.0
immediate needs,keperluan mendesak,22,401.385,18.2447727273,15.977,39,1.77272727273,2.0,3,0.136363636364,0.0,2,15,22,9,1,2.27272727273,18.9090909091,12,2,18,2.32217934552,1,9.288,9.288,9.288,2,2.0,2.0,0,0.0,0.0,2,18,1,0,13,0.674074074074,3.0,5.0
hydropower facilities,fasilitas hidropower,15,307.102,20.4734666667,16.159,27,1.8,2.0,3,0.2,0.0,2,21,15,8,2,3.4,24.2,8,3,20,2.30689059561,1,13.03,13.03,13.03,2,2.0,2.0,0,0.0,0.0,2,20,1,0,19,0.465873015873,3.0,5.0
mid-severity risk,resiko keparahan-menengah,15,456.037,30.4024666667,30.634,25,1.66666666667,2.0,2,0.133333333333,0.0,2,17,15,9,1,2.8,22.7333333333,5,2,15,2.81592206384,1,22.718,22.718,22.718,2,2.0,2.0,0,0.0,0.0,2,25,1,0,22,0.430196078431,3.0,5.0
handwashing facilities,fasilitas untuk cuci tangan,16,236.569,14.7855625,11.475,27,1.6875,2.0,1,0.0625,0.0,2,22,16,9,2,3.125,22.125,8,3,21,2.5,1,17.944,17.944,17.944,1,1.0,1.0,0,0.0,0.0,4,27,1,0,20,0.562591729258,3.0,5.0
problematical,problematis,21,246.781,11.7514761905,7.428,37,1.7619047619,2.0,3,0.142857142857,0.0,1,13,21,8,1,1.09523809524,11.1428571429,7,1,10,2.49154851988,3,63.183,21.061,20.559,4,1.33333333333,1.0,2,0.666666666667,1.0,1,11,3,0,3,0.892773892774,3.0,5.0
volcanic eruption,letusan vulkanik,24,381.999,15.916625,11.973,42,1.75,2.0,1,0.0416666666667,0.0,2,17,24,10,2,2.45833333333,17.375,8,2,15,2.74060156295,1,36.141,36.141,36.141,1,1.0,1.0,1,1.0,1.0,2,16,1,0,15,0.568802521008,3.0,5.0
standard operating procedures (SOPs),prosedur standar operasional,13,348.543,26.811,24.545,23,1.76923076923,2.0,1,0.0769230769231,0.0,4,36,13,7,3,3.07692307692,26.3076923077,6,3,24,,1,31.91,31.91,31.91,2,2.0,2.0,0,0.0,0.0,3,28,1,0,27,0.688492063492,,5.0
hidrometeorological hazard,bahan hidrometeorologis berbahaya,12,416.647,34.7205833333,25.202,22,1.83333333333,2.0,1,0.0833333333333,0.0,2,26,12,6,2,2.16666666667,24.8333333333,5,2,23,2.221251836,1,62.56,62.56,62.56,0,0.0,0.0,1,1.0,1.0,3,33,1,0,15,0.686091686092,3.0,1.0
capacity building,pembangungan kapasitas,16,221.501,13.8438125,12.329,28,1.75,2.0,3,0.1875,0.0,2,17,16,8,1,2.0625,20.0,6,2,21,2.60845859334,1,15.977,15.977,15.977,2,2.0,2.0,0,0.0,0.0,2,22,1,0,19,0.535056446821,3.0,5.0
civil protection authorities,kebijakan perlindungan sipil,15,387.191,25.8127333333,18.607,29,1.93333333333,2.0,0,0.0,0.0,3,28,15,7,3,3.0,27.4,9,3,27,2.00493559474,1,33.295,33.295,33.295,2,2.0,2.0,0,0.0,0.0,3,28,1,0,24,0.52380952381,3.0,3.0
admiration,admitrasi,18,258.118,14.3398888889,14.509,31,1.72222222222,2.0,4,0.222222222222,0.0,1,10,18,7,1,1.05555555556,8.77777777778,12,1,9,1.77995000096,1,8.068,8.068,8.068,0,0.0,0.0,1,1.0,1.0,1,9,1,0,4,0.85462962963,3.0,1.0
terrible explosion,ledakan yang hebat,23,441.245,19.1845652174,11.14,42,1.82608695652,2.0,1,0.0434782608696,0.0,2,18,23,9,1,2.30434782609,16.9130434783,8,2,15,2.75161032553,1,25.73,25.73,25.73,1,1.0,1.0,0,0.0,0.0,3,18,1,0,17,0.385185185185,3.0,5.0
bombing case,kasus pemboman,9,111.317,12.3685555556,7.045,16,1.77777777778,2.0,0,0.0,0.0,2,12,9,2,1,2.0,15.7777777778,8,2,16,0.503258334776,1,21.416,21.416,21.416,1,1.0,1.0,0,0.0,0.0,2,14,1,0,14,0.47619047619,3.0,5.0
education personnel,petugas pendidikan,18,577.408,32.0782222222,22.4035,31,1.72222222222,2.0,4,0.222222222222,0.0,2,19,18,11,2,2.0,17.7777777778,4,2,19,3.23909791799,1,92.162,92.162,92.162,2,2.0,2.0,0,0.0,0.0,2,18,1,0,15,0.608807371965,3.0,5.0
wet weather,musim hujan,15,280.924,18.7282666667,15.956,26,1.73333333333,2.0,2,0.133333333333,0.0,2,11,15,5,0,2.06666666667,11.3333333333,11,2,11,1.36997407527,1,11.686,11.686,11.686,2,2.0,2.0,0,0.0,0.0,2,11,1,0,11,0.40404040404,3.0,5.0
self-learning material,bahan untuk belajar sendiri,15,189.451,12.6300666667,12.214,25,1.66666666667,2.0,3,0.2,0.0,2,22,15,12,2,3.0,23.8666666667,3,3,22,3.45656476213,1,12.214,12.214,12.214,2,2.0,2.0,0,0.0,0.0,4,27,1,0,24,0.562591729258,3.0,5.0
financing instruments,alat-alat pendanaan,24,716.667,29.861125,19.217,39,1.625,2.0,2,0.0833333333333,0.0,2,21,24,10,2,2.16666666667,19.9583333333,12,2,20,2.60307418943,1,11.37,11.37,11.37,2,2.0,2.0,0,0.0,0.0,2,19,1,0,19,0.47201336675,3.0,5.0
retweet donate,kicauan donasi,15,264.579,17.6386,13.183,18,1.2,1.0,10,0.666666666667,1.0,2,14,15,14,1,2.4,17.1333333333,2,2,14,3.77355726228,1,14.369,14.369,14.369,1,1.0,1.0,1,1.0,1.0,2,14,1,0,9,0.438095238095,1.0,3.0
communal shelters,naungan bersama,14,419.842,29.9887142857,21.4655,21,1.5,2.0,4,0.285714285714,0.0,2,17,14,8,2,2.71428571429,21.9285714286,4,3,26,2.6644977792,1,72.18,72.18,72.18,0,0.0,0.0,1,1.0,1.0,2,15,1,0,13,0.483286647993,3.0,4.0
landslip,pergeseran tanah,16,373.505,23.3440625,17.0585,29,1.8125,2.0,2,0.125,0.0,1,8,16,5,1,1.375,9.9375,6,1,7,2.03063906223,1,12.105,12.105,12.105,2,2.0,2.0,0,0.0,0.0,2,16,1,0,14,0.416666666667,3.0,5.0
vulnerabilities,lemah,20,309.486,15.4743,9.2595,35,1.75,2.0,2,0.1,0.0,1,15,20,6,1,1.0,9.45,15,1,10,1.39176014818,1,67.45,67.45,67.45,2,2.0,2.0,0,0.0,0.0,1,5,1,0,12,0.6,3.0,5.0
underlying disaster risk factors,faktor resiko bencana,14,637.772,45.5551428571,32.029,23,1.64285714286,2.0,3,0.214285714286,0.0,4,32,14,12,3,4.42857142857,32.2142857143,2,5,35,3.52164063634,1,5.985,5.985,5.985,1,1.0,1.0,0,0.0,0.0,3,21,1,0,26,0.594345238095,,4.0
equipment/supplies rehabilitation,penempatan pasokan dan peralatan,14,460.617,32.9012142857,25.638,20,1.42857142857,2.0,3,0.214285714286,0.0,2,33,14,12,2,3.14285714286,31.1428571429,3,4,35,3.46772010047,1,63.32,63.32,63.32,2,2.0,2.0,0,0.0,0.0,4,32,1,0,26,0.525271093286,3.0,1.0
anthropogenic hazards,permasalahan antropogenik,9,168.11,18.6788888889,14.842,17,1.88888888889,2.0,0,0.0,0.0,2,21,9,5,2,2.66666666667,23.7777777778,5,2,19,1.87996494873,1,9.546,9.546,9.546,1,1.0,1.0,0,0.0,0.0,2,25,1,0,23,0.544920634921,2.0,3.0
dry rations,jatah makanan kering,9,208.567,23.1741111111,14.167,11,1.22222222222,1.0,4,0.444444444444,0.0,2,11,9,8,1,2.33333333333,16.0,2,2,14,3.12192809489,1,14.167,14.167,14.167,2,2.0,2.0,0,0.0,0.0,3,20,1,0,17,0.437878787879,3.0,5.0
heart prayers,hati doa,16,357.587,22.3491875,21.96,25,1.5625,2.0,5,0.3125,0.0,2,13,16,9,0,2.875,14.625,3,3,17,2.98345859334,1,6.608,6.608,6.608,1,1.0,1.0,1,1.0,1.0,2,8,1,0,9,0.669871794872,1.0,3.0
assessments,pengkajian,17,201.909,11.877,8.762,29,1.70588235294,2.0,0,0.0,0.0,1,11,17,3,1,1.0,8.70588235294,14,1,9,0.834347023085,1,6.229,6.229,6.229,1,1.0,1.0,0,0.0,0.0,1,10,1,0,11,0.460606060606,3.0,5.0
potable water,air yang dapat dibawa,36,670.65,18.6291666667,14.4255,64,1.77777777778,2.0,1,0.0277777777778,0.0,2,13,29,12,0,2.77777777778,14.1666666667,19,2,9,2.44158061923,1,7.893,7.893,7.893,2,2.0,2.0,0,0.0,0.0,4,21,1,0,18,0.499389499389,1.0,1.0
contingency plan,rencana yang berkelanjutan,12,278.894,23.2411666667,13.5155,18,1.5,1.5,4,0.333333333333,0.0,2,16,12,9,1,2.66666666667,20.75,4,2,16,2.91829583405,1,6.746,6.746,6.746,1,1.0,1.0,1,1.0,1.0,3,26,1,0,19,0.582313519814,3.0,2.0
disaster preparedness,perencanaan bencana,15,345.553,23.0368666667,15.47,27,1.8,2.0,0,0.0,0.0,2,21,15,9,2,2.33333333333,20.6,4,2,21,3.125,1,10.668,10.668,10.668,1,1.0,1.0,0,0.0,0.0,2,19,1,0,20,0.522974101921,3.0,2.0
environmental suitability,keseimbangan lingkungan,16,448.091,28.0056875,18.739,29,1.8125,2.0,0,0.0,0.0,2,25,16,6,2,2.0625,21.3125,7,2,21,2.24857313955,1,27.216,27.216,27.216,2,2.0,2.0,0,0.0,0.0,2,23,1,0,20,0.566867335563,3.0,1.0
increased risk of flooding,bahaya banjir yang meningkat,17,334.679,19.687,13.802,29,1.70588235294,2.0,2,0.117647058824,0.0,4,26,17,13,2,3.29411764706,26.7647058824,3,3,25,3.52806431158,1,18.283,18.283,18.283,1,1.0,1.0,1,1.0,1.0,4,28,1,0,23,0.491147741148,3.0,5.0
community-based workers,komunitas pekerja,19,338.649,17.8236315789,13.441,32,1.68421052632,2.0,5,0.263157894737,0.0,2,23,19,11,2,2.57894736842,22.0,4,3,27,3.15556501333,1,19.155,19.155,19.155,0,0.0,0.0,1,1.0,1.0,2,17,1,0,12,0.725359039937,3.0,1.0
technical advice,petunjuk teknis,19,328.431,17.2858421053,11.78,31,1.63157894737,2.0,3,0.157894736842,0.0,2,16,19,7,2,2.15789473684,13.1578947368,12,2,12,2.07095059445,1,9.009,9.009,9.009,2,2.0,2.0,0,0.0,0.0,2,15,1,0,13,0.480555555556,3.0,5.0
labour productivity,produktifitas buruh,19,350.859,18.4662631579,12.818,32,1.68421052632,2.0,1,0.0526315789474,0.0,2,19,19,7,1,2.57894736842,23.4736842105,10,3,26,2.14402391076,1,12.818,12.818,12.818,2,2.0,2.0,0,0.0,0.0,2,19,1,0,17,0.615497076023,3.0,5.0
demanded,permintaan,13,200.59,15.43,7.138,21,1.61538461538,2.0,4,0.307692307692,0.0,1,8,13,5,1,1.07692307692,8.61538461538,6,1,8,1.98777337149,1,3.99,3.99,3.99,0,0.0,0.0,1,1.0,1.0,1,10,1,0,7,0.55,3.0,3.0
inject cash,kucuran dana,14,294.264,21.0188571429,13.848,26,1.85714285714,2.0,1,0.0714285714286,0.0,2,11,14,9,1,2.35714285714,16.2142857143,4,2,13,2.89629152905,1,11.156,11.156,11.156,2,2.0,2.0,0,0.0,0.0,2,12,1,0,10,0.39898989899,1.0,3.0
financial service,bantuan keuangan,31,299.639,9.66577419355,8.293,55,1.77419354839,2.0,3,0.0967741935484,0.0,2,17,31,9,1,2.0,16.0,12,2,16,2.59018945506,1,6.444,6.444,6.444,1,1.0,1.0,0,0.0,0.0,2,16,1,0,13,0.464869281046,3.0,5.0
individuals,perseorangan,21,247.273,11.7749047619,9.622,37,1.7619047619,2.0,1,0.047619047619,0.0,1,11,21,9,1,1.04761904762,9.38095238095,7,1,8,2.75391875818,2,13.319,6.6595,6.6595,2,1.0,1.0,0,0.0,0.0,1,12,2,0,12,0.391414141414,3.0,5.0
reinforcing pillars,tiang-tiang [enguat,10,159.309,15.9309,16.2,15,1.5,2.0,3,0.3,0.0,2,19,10,8,2,2.2,17.8,3,2,16,2.84643934467,1,17.618,17.618,17.618,2,2.0,2.0,0,0.0,0.0,2,19,1,0,15,0.483709273183,2.0,5.0
hazard monitoring,monitor bahaya,20,403.2,20.16,13.8865,38,1.9,2.0,2,0.1,0.0,2,17,20,8,2,2.15,18.0,8,2,17,2.44144607117,1,9.363,9.363,9.363,1,1.0,1.0,1,1.0,1.0,2,14,1,0,14,0.575941487706,3.0,1.0
readiness,kesiapsiagaan,19,309.076,16.2671578947,10.002,31,1.63157894737,2.0,1,0.0526315789474,0.0,1,9,19,3,1,1.21052631579,9.47368421053,17,1,8,0.590723918641,1,10.571,10.571,10.571,2,2.0,2.0,0,0.0,0.0,1,13,1,0,10,0.580056980057,3.0,5.0
cash for work,upah tunai,17,314.508,18.5004705882,13.33,25,1.47058823529,2.0,7,0.411764705882,0.0,3,13,17,15,0,2.64705882353,15.4705882353,2,1,4,3.8521687236,1,18.084,18.084,18.084,2,2.0,2.0,0,0.0,0.0,2,10,1,0,11,0.510256410256,1.0,3.0
explosion caught,terkena ledakan,6,96.944,16.1573333333,10.3905,9,1.5,1.5,2,0.333333333333,0.0,2,16,6,6,1,2.16666666667,17.3333333333,1,3,23,2.58496250072,1,17.984,17.984,17.984,2,2.0,2.0,0,0.0,0.0,2,15,1,0,15,0.481944444444,1.0,3.0
girl died,gadis mati,16,198.232,12.3895,9.0035,28,1.75,2.0,2,0.125,0.0,2,9,16,10,0,2.6875,19.5625,4,3,24,3.0,1,7.072,7.072,7.072,2,2.0,2.0,0,0.0,0.0,2,10,1,0,8,0.618518518519,1.0,5.0
hidrometeorological hazard,bahaya hidro-meteorologis,12,416.647,34.7205833333,25.202,22,1.83333333333,2.0,1,0.0833333333333,0.0,2,26,12,6,2,2.16666666667,24.8333333333,5,2,23,2.221251836,1,27.135,27.135,27.135,2,2.0,2.0,0,0.0,0.0,2,25,1,0,18,0.621085972851,3.0,5.0
include,melibatkan,15,113.33,7.55533333333,6.181,28,1.86666666667,2.0,2,0.133333333333,0.0,1,7,15,3,1,1.0,8.26666666667,13,1,8,0.699842839886,1,13.794,13.794,13.794,1,1.0,1.0,1,1.0,1.0,1,10,1,0,9,0.328571428571,3.0,5.0
food utilization,kegunaan makanan,22,324.152,14.7341818182,12.0475,40,1.81818181818,2.0,1,0.0454545454545,0.0,2,16,22,8,1,2.13636363636,18.8181818182,6,2,18,2.6812763696,1,12.64,12.64,12.64,2,2.0,2.0,0,0.0,0.0,2,16,1,0,15,0.416666666667,3.0,4.0
high-severity risk,risiko tinggi,14,353.596,25.2568571429,19.7025,24,1.71428571429,2.0,0,0.0,0.0,2,18,14,10,1,2.78571428571,20.2142857143,3,2,15,3.12808527889,1,7.358,7.358,7.358,1,1.0,1.0,0,0.0,0.0,2,13,1,0,15,0.547212047212,3.0,5.0
basic services,layanan mendasar,14,231.851,16.5607857143,11.2825,25,1.78571428571,2.0,2,0.142857142857,0.0,2,14,14,6,2,1.92857142857,12.7142857143,8,2,13,1.95021206491,1,24.441,24.441,24.441,2,2.0,2.0,0,0.0,0.0,2,16,1,0,13,0.489880952381,3.0,5.0
agricultural labor system,sistem tenaga kerja agrikultur,28,697.537,24.9120357143,18.724,49,1.75,2.0,3,0.107142857143,0.0,3,25,28,12,3,3.53571428571,26.1785714286,14,4,29,2.66243147881,1,13.72,13.72,13.72,2,2.0,2.0,0,0.0,0.0,4,30,1,0,24,0.556507936508,3.0,5.0
non-food item,benda non-makanan,15,334.816,22.3210666667,16.715,21,1.4,1.0,4,0.266666666667,0.0,2,13,15,11,1,2.6,18.2666666667,4,3,20,3.24022392894,1,18.039,18.039,18.039,1,1.0,1.0,0,0.0,0.0,2,17,1,0,15,0.554837319543,3.0,5.0
debris management,pengelolaan runtuhan,14,374.11,26.7221428571,19.737,23,1.64285714286,2.0,3,0.214285714286,0.0,2,17,14,9,2,2.0,18.5,4,2,18,2.89629152905,1,44.322,44.322,44.322,2,2.0,2.0,0,0.0,0.0,2,20,1,0,16,0.596078431373,3.0,4.0
wildland fires,kebakaran lahan,12,316.287,26.35725,20.378,18,1.5,1.5,3,0.25,0.0,2,14,12,6,1,2.5,16.5,4,3,20,2.35538854221,2,91.834,45.917,45.917,2,1.0,1.0,0,0.0,0.0,2,15,2,0,13,0.496825396825,3.0,5.0
epidemics,epidemi,13,190.819,14.6783846154,12.678,23,1.76923076923,2.0,1,0.0769230769231,0.0,1,9,13,3,1,1.0,5.76923076923,9,1,5,1.19818394791,2,50.735,25.3675,25.3675,2,1.0,1.0,1,0.5,0.5,1,7,2,0,2,0.925925925926,3.0,5.0
epidemic measures,pengukuran wabah,20,554.484,27.7242,19.325,33,1.65,2.0,6,0.3,0.0,2,17,17,13,2,2.0,16.15,3,2,15,3.61780968437,1,71.482,71.482,71.482,2,2.0,2.0,0,0.0,0.0,2,16,1,0,16,0.40931372549,1.0,1.0
mental health services,pelayanan kesehatan mental,20,262.342,13.1171,12.4485,35,1.75,2.0,3,0.15,0.0,3,22,20,8,2,3.0,22.75,7,3,22,2.55887184845,1,9.648,9.648,9.648,2,2.0,2.0,0,0.0,0.0,3,26,1,0,21,0.594405594406,3.0,5.0
sufficient warning,peringatan,20,410.775,20.53875,12.853,28,1.4,1.5,4,0.2,0.0,2,18,20,9,2,2.8,20.45,12,3,21,2.17095059445,1,15.123,15.123,15.123,1,1.0,1.0,1,1.0,1.0,1,10,1,0,14,0.533333333333,3.0,3.0
increased water scarcity,kelangkaan air yang bertambah,18,493.005,27.3891666667,20.267,27,1.5,2.0,3,0.166666666667,0.0,3,24,18,11,2,3.33333333333,27.8333333333,7,3,26,2.96706475398,1,11.878,11.878,11.878,2,2.0,2.0,0,0.0,0.0,4,29,1,0,25,0.53510904804,3.0,5.0
undergarments,pakain dalam,15,276.524,18.4349333333,17.812,27,1.8,2.0,1,0.0666666666667,0.0,1,13,15,4,1,1.93333333333,12.2666666667,12,2,13,1.03892059503,1,29.607,29.607,29.607,1,1.0,1.0,0,0.0,0.0,2,12,1,0,13,0.463675213675,3.0,5.0
land tenure,hak pakai tanah,18,562.468,31.2482222222,23.121,27,1.5,1.5,2,0.111111111111,0.0,2,11,18,7,1,2.16666666667,16.4444444444,9,2,17,2.14051805628,1,21.787,21.787,21.787,1,1.0,1.0,0,0.0,0.0,3,15,1,0,12,0.543434343434,3.0,3.0
high-severity risk,beresiko tinggi,14,353.596,25.2568571429,19.7025,24,1.71428571429,2.0,0,0.0,0.0,2,18,14,10,1,2.78571428571,20.2142857143,3,2,15,3.12808527889,1,22.156,22.156,22.156,2,2.0,2.0,0,0.0,0.0,2,15,1,0,15,0.588888888889,3.0,5.0
temporary shelter,tenda sementara,19,343.305,18.0686842105,11.187,32,1.68421052632,2.0,2,0.105263157895,0.0,2,17,19,11,2,2.47368421053,23.2631578947,6,2,21,3.076103171,1,13.944,13.944,13.944,2,2.0,2.0,0,0.0,0.0,2,15,1,0,11,0.651633986928,3.0,4.0
employment,lapangan pekerjaan,18,509.036,28.2797777778,20.641,28,1.55555555556,2.0,6,0.333333333333,0.0,1,10,18,3,1,1.11111111111,9.94444444444,16,1,9,0.614369445887,1,20.293,20.293,20.293,1,1.0,1.0,1,1.0,1.0,2,18,1,0,16,0.374074074074,3.0,3.0
utilities,perlengkapan,14,264.247,18.8747857143,13.783,26,1.85714285714,2.0,0,0.0,0.0,1,9,14,7,1,1.0,9.28571428571,5,1,9,2.5495234596,1,13.455,13.455,13.455,2,2.0,2.0,0,0.0,0.0,1,12,1,0,11,0.462962962963,2.0,3.0
registered magnitude,ukuran tercatat,8,246.243,30.780375,27.191,12,1.5,1.5,3,0.375,0.0,2,20,8,7,2,2.625,19.375,2,2,18,2.94770277922,1,52.188,52.188,52.188,2,2.0,2.0,0,0.0,0.0,2,15,1,0,17,0.519444444444,1.0,3.0
center-based therapeutic feeding programs (TFCs),pusat pemulihan gizi,8,356.609,44.576125,40.627,8,1.0,1.0,6,0.75,1.0,5,48,8,8,4,5.25,42.75,1,5,45,,1,81.182,81.182,81.182,1,1.0,1.0,0,0.0,0.0,3,20,1,0,40,0.544841269841,,2.0
disaster risk reduction strategies and policies,strategi dan kebijakan pengurangan resiko bencana,15,576.169,38.4112666667,39.912,29,1.93333333333,2.0,1,0.0666666666667,0.0,6,47,15,7,4,6.2,49.7333333333,6,6,49,2.33957226199,1,43.215,43.215,43.215,2,2.0,2.0,0,0.0,0.0,6,49,1,0,39,0.642554096107,3.0,5.0
tornado damage,kerusakan yang disebabkan oleh tornado,18,357.408,19.856,13.215,32,1.77777777778,2.0,1,0.0555555555556,0.0,2,14,18,12,1,2.94444444444,22.2777777778,7,2,17,3.07817586509,1,11.583,11.583,11.583,2,2.0,2.0,0,0.0,0.0,5,38,1,0,30,0.515455304929,1.0,3.0
