source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
financial resources,sumber daya keuangan,17,228.295,13.42911765,10.352,32,1.882352941,2,1,0.058823529,0,2,19,17,7,2,2.294117647,17.23529412,7,2,15,2.343257873,1,10.531,10.531,10.531,2,2,2,0,0,0,3,20,1,0,18,0.429949875,3,5
loss of life,hilangnya nyawa,17,180.921,10.64241176,9.835,31,1.823529412,2,2,0.117647059,0,3,12,17,6,0,1.882352941,14.64705882,10,2,16,1.853688226,3,35.314,11.77133333,9.211,6,2,2,0,0,0,2,15,3,0,13,0.433333333,3,5
site managers,manajer lapangan,18,354.305,19.68361111,12.109,28,1.555555556,2,5,0.277777778,0,2,13,18,11,1,2.055555556,15.38888889,5,2,15,3.149673447,2,32.436,16.218,16.218,4,2,2,0,0,0,2,16,2,0,12,0.580128205,2,5
indigenous practices,praktek adat,12,237.303,19.77525,17.6235,23,1.916666667,2,0,0,0,2,20,12,7,2,2.083333333,13.25,5,2,12,2.450825795,2,69.025,34.5125,34.5125,4,2,2,0,0,0,2,12,2,0,16,0.422222222,3,5
fire services,layanan pemadam kebakaran,9,152.66,16.96222222,14.697,14,1.555555556,2,0,0,0,2,13,9,3,1,2.555555556,22.11111111,5,3,25,1.351644115,5,93.56,18.712,20.355,9,1.8,2,0,0,0,3,25,5,1,22,0.339145299,1,5
livelihoods restoration,restorasi kehidupan,9,195.823,21.75811111,22.899,16,1.777777778,2,0,0,0,2,23,9,5,2,2.555555556,22.88888889,4,3,26,2.05881389,1,5.07,5.07,5.07,1,1,1,0,0,0,2,19,1,0,18,0.621604178,3,4
vulnerability reduction,pengurangan kerentanan,16,372.174,23.260875,20.9815,28,1.75,2,3,0.1875,0,2,23,16,9,2,2.125,21.25,8,2,22,2.5,8,178.952,22.369,18.6925,15,1.875,2,0,0,0,2,22,8,1,18,0.529776021,3,5
temporarily shelter,tempat perlindungan sementara,20,269.077,13.45385,12.2085,35,1.75,2,2,0.1,0,2,19,20,7,2,2.8,25.5,7,3,28,2.501609497,2,26.603,13.3015,13.3015,3,1.5,1.5,0,0,0,3,29,2,0,18,0.644628813,2,5
vehicle accidents,dqs,20,291.003,14.55015,13.479,36,1.8,2,3,0.15,0,2,17,20,6,2,2.2,19.85,12,2,20,1.770950594,1,2.921,2.921,2.921,0,0,0,2,2,2,1,3,1,0,15,0,3,1
free hotline,hotline gratis,12,455.872,37.98933333,17.841,18,1.5,1.5,4,0.333333333,0,2,12,12,10,1,2.833333333,19.33333333,3,2,14,3.334679141,3,154.168,51.38933333,30.517,4,1.333333333,1,1,0.333333333,0,2,14,3,1,12,0.579365079,3,5
electric utilities,keperluan elektrik,15,313.663,20.91086667,14.554,25,1.666666667,2,2,0.133333333,0,2,18,15,13,1,2.066666667,18.2,3,2,17,3.702819531,1,22.069,22.069,22.069,2,2,2,0,0,0,2,18,1,0,15,0.57037037,3,1
multiple risks,macam-macam risiko,17,368.201,21.65888235,15.158,30,1.764705882,2,4,0.235294118,0,2,14,17,11,1,2.176470588,15.52941176,3,2,13,3.292770194,1,8.354,8.354,8.354,2,2,2,0,0,0,2,18,1,0,12,0.587301587,3,5
commercial sex workers,pekerja seks komersial (psk),25,356.842,14.27368,15.454,45,1.8,2,1,0.04,0,3,22,25,7,2,3,20.84,11,3,22,2.261315277,2,33.535,16.7675,16.7675,4,2,2,0,0,0,4,28,2,0,21,0.583621934,3,5
project aid coordination,koordinasi proyek pertolongan pertama,11,308.233,28.02118182,22.034,20,1.818181818,2,1,0.090909091,0,3,24,11,3,1,3.090909091,26.09090909,8,3,25,1.095795255,1,38.533,38.533,38.533,1,1,1,1,1,1,4,37,1,0,30,0.628042516,3,5
schmutzdecke,kulit kotor,8,331.338,41.41725,43.049,11,1.375,1.5,4,0.5,0.5,1,12,8,7,0,2.625,18.75,2,1,12,2.75,1,32.373,32.373,32.373,1,1,1,1,1,1,2,11,1,0,11,0.507575758,1,5
flood victims,korban banjir,18,128.065,7.114722222,6.186,34,1.888888889,2,0,0,0,2,13,18,3,1,2.111111111,14.5,16,2,13,0.614369446,16,106.289,6.6430625,5.904,30,1.875,2,0,0,0,2,13,16,1,12,0.487179487,3,5
sequential,runtunan,23,659.812,28.68747826,16.812,33,1.434782609,2,9,0.391304348,0,1,10,23,13,1,1.130434783,9.47826087,5,1,10,3.410099327,1,88.382,88.382,88.382,1,1,1,0,0,0,1,8,1,0,7,0.633333333,3,5
individuals,individu,21,247.273,11.77490476,9.622,37,1.761904762,2,1,0.047619048,0,1,11,21,9,1,1.047619048,9.380952381,7,1,8,2.753918758,7,47.06,6.722857143,7.041,14,2,2,0,0,0,1,8,7,1,3,0.909090909,3,5
agricultural labor system,sistem kerja pertanian,28,697.537,24.91203571,18.724,49,1.75,2,3,0.107142857,0,3,25,28,12,3,3.535714286,26.17857143,14,4,29,2.662431479,1,32.221,32.221,32.221,1,1,1,1,1,1,3,22,1,0,22,0.495151515,3,2
generously donating,berdonasi dengan murah hati,14,315.209,22.51492857,16.101,21,1.5,1.5,3,0.214285714,0,2,19,14,11,2,3.571428571,25.42857143,3,4,28,3.456564762,1,101.983,101.983,101.983,2,2,2,0,0,0,4,27,1,0,22,0.64834308,3,5
monitoring for multiple hazards,memantau beberapa bahaya,21,573.05,27.28809524,19.61,35,1.666666667,2,4,0.19047619,0,4,31,21,18,3,3.666666667,29.47619048,4,3,24,4.011365042,4,91.01,22.7525,19.0895,8,2,2,0,0,0,3,24,4,1,25,0.525468707,5,5
insightful,berwawasan,18,318.81,17.71166667,15.019,33,1.833333333,2,0,0,0,1,10,18,5,1,1.055555556,10.33333333,14,1,10,1.208648951,14,258.9,18.49285714,15.2035,25,1.785714286,2,0,0,0,1,10,14,1,10,0,3,3
critical sector assessments,penilaian sektor kritis,10,175.995,17.5995,15.1865,19,1.9,2,1,0.1,0,3,27,10,5,3,3.2,24.6,4,3,23,2.299896391,4,73.398,18.3495,17.562,8,2,2,0,0,0,3,23,4,1,18,0.580354267,3,5
lost lives,hilang nyawa,14,227.821,16.27292857,15.7675,27,1.928571429,2,0,0,0,2,10,14,7,0,2.285714286,16.5,6,2,16,2.359879029,1,11.787,11.787,11.787,2,2,2,0,0,0,2,12,1,0,10,0.405555556,3,5
describes,pemaparan,19,217.725,11.45921053,9.38,33,1.736842105,2,4,0.210526316,0,1,9,19,9,1,1.052631579,12,6,1,13,2.800044618,1,5.679,5.679,5.679,2,2,2,0,0,0,1,9,1,0,8,0.481481481,3,5
volcanic eruption material,bahan letusan gunung berapi,19,575.024,30.26442105,25.521,35,1.842105263,2,2,0.105263158,0,3,26,19,12,3,3.473684211,25.63157895,4,3,24,3.366091329,1,33.013,33.013,33.013,1,1,1,0,0,0,4,27,1,0,22,0.5666124,3,3
hurricane black,hitam badai,8,131.001,16.375125,11.542,12,1.5,2,3,0.375,0,2,15,8,6,1,2.375,13.5,2,3,17,2.5,1,6.571,6.571,6.571,2,2,2,0,0,0,2,11,1,0,10,0.648484848,1,3
brackish groundwater,air tanah yang payau,14,470.995,33.6425,28.2355,27,1.928571429,2,1,0.071428571,0,2,20,14,7,2,2.857142857,14.14285714,5,2,9,2.406666317,1,37.863,37.863,37.863,1,1,1,1,1,1,4,20,1,0,17,0.485185185,3,2
dental,dental,14,276.132,19.72371429,12.131,20,1.428571429,1.5,4,0.285714286,0,1,6,14,8,1,1.571428571,9.785714286,7,1,4,2.403677461,1,27.644,27.644,27.644,1,1,1,0,0,0,1,6,1,0,0,1,3,5
institutional roles,peraturan kelembagaan,21,260.231,12.39195238,10.232,36,1.714285714,2,3,0.142857143,0,2,19,21,12,1,2.047619048,17.71428571,4,2,19,3.308751351,1,20.108,20.108,20.108,2,2,2,0,0,0,2,21,1,0,19,0.517335004,3,5
hydropower facilities,fasilitas tenaga air,15,307.102,20.47346667,16.159,27,1.8,2,3,0.2,0,2,21,15,8,2,3.4,24.2,8,3,20,2.306890596,8,176.215,22.026875,18.04,15,1.875,2,1,0.125,0,3,20,8,1,20,0.361904762,3,5
donators,donator,20,233.629,11.68145,7.332,40,2,2,0,0,0,1,8,20,6,1,1.05,8.05,12,1,7,1.770950594,1,3.122,3.122,3.122,2,2,2,0,0,0,1,7,1,0,1,0.958333333,3,5
ocean wave barriers,batas samudera,14,373.576,26.684,25.8125,27,1.928571429,2,1,0.071428571,0,3,19,14,9,1,2.928571429,21.35714286,5,3,23,2.835237745,1,25.311,25.311,25.311,1,1,1,1,1,1,2,14,1,0,13,0.470342523,3,4
flood damage,akibat banjir,16,222.93,13.933125,10.2005,30,1.875,2,2,0.125,0,2,12,16,6,0,2.625,19.6875,7,3,23,2.224601753,1,9.365,9.365,9.365,1,1,1,1,1,1,2,13,1,0,11,0.382478632,1,2
exposure,keterbukaan,20,374.325,18.71625,11.958,33,1.65,2,3,0.15,0,1,8,20,12,1,1,8.85,4,1,9,3.28418372,1,11.16,11.16,11.16,1,1,1,0,0,0,1,11,1,0,9,0.537878788,3,5
young child feeding,memberi makan balita,13,302.944,23.30338462,19.493,19,1.461538462,2,5,0.384615385,0,3,19,13,8,1,3.615384615,22.61538462,5,4,24,2.653544297,1,54.019,54.019,54.019,2,2,2,0,0,0,3,20,1,0,18,0.477568922,3,3
life-threatening diseases,penyakit yang membahayakan,16,349.26,21.82875,20.5235,26,1.625,2,1,0.0625,0,2,25,16,9,2,3.5,26.625,5,4,28,3.080500531,1,17.901,17.901,17.901,1,1,1,0,0,0,3,26,1,0,23,0.428205128,3,5
major diseases endemic,penyakit utama endemik,15,457.731,30.5154,23.493,26,1.733333333,2,3,0.2,0,3,22,15,11,2,3.133333333,22.2,3,3,22,3.323231429,3,74.413,24.80433333,17.937,5,1.666666667,2,1,0.333333333,0,3,22,3,1,15,0.641414141,3,4
railroads,jalur kereta api,17,234.752,13.80894118,10.737,32,1.882352941,2,0,0,0,1,9,17,6,1,2.588235294,12.76470588,8,3,14,2.160704753,2,19.068,9.534,9.534,4,2,2,0,0,0,3,16,2,0,13,0.556018519,3,5
cyclone,angin topan,19,378.425,19.91710526,14.957,33,1.736842105,2,3,0.157894737,0,1,7,19,9,1,1.526315789,8.842105263,7,1,5,2.792586226,2,57.409,28.7045,28.7045,4,2,2,0,0,0,2,11,2,0,10,0.322510823,3,5
masonry buildings,bangunan pertukangan,12,266.884,22.24033333,18.9175,21,1.75,2,3,0.25,0,2,17,12,8,2,2.333333333,16.75,5,2,13,2.617492461,1,21.506,21.506,21.506,2,2,2,0,0,0,2,20,1,0,15,0.498529412,1,1
disaster risk-informed preparedness,informasi mengenai resiko bencana,16,483.851,30.2406875,24.7915,21,1.3125,2,9,0.5625,0,3,35,16,12,3,4.375,37.75,3,4,39,3.452819531,1,35.943,35.943,35.943,2,2,2,0,0,0,4,33,1,0,31,0.602597403,3,3
flood powerful,banjir yang deras/kuat,14,320.194,22.871,13.456,26,1.857142857,2,1,0.071428571,0,2,14,14,10,0,2.5,15.5,2,2,14,3.235926351,1,13.163,13.163,13.163,2,2,2,0,0,0,3,22,1,0,18,0.461471861,1,3
livelihoods production,produksi mata pencaharian,16,547.465,34.2165625,26.0315,28,1.75,2,1,0.0625,0,2,22,16,8,2,2.9375,24.8125,9,3,25,2.216917187,9,229.747,25.52744444,22.708,15,1.666666667,2,1,0.111111111,0,3,25,9,1,20,0.495151515,3,5
weather-wise,cuaca yang bersahabat,16,516.122,32.257625,21.4945,25,1.5625,2,5,0.3125,0,1,12,16,14,1,3.1875,24.125,2,3,28,3.75,1,17.962,17.962,17.962,2,2,2,0,0,0,3,21,1,0,18,0.507936508,2,1
minimum requirements,permintaan minimum,20,456.893,22.84465,16.0395,37,1.85,2,0,0,0,2,20,20,7,2,2.05,18.45,8,2,19,2.246439345,1,16.158,16.158,16.158,2,2,2,0,0,0,2,18,1,0,17,0.662535613,3,5
bombings saddened,pemboman menyedihkan,8,254.867,31.858375,23.9295,14,1.75,2,0,0,0,2,17,8,4,2,2.25,22.125,5,2,22,1.548794941,1,29.904,29.904,29.904,1,1,1,0,0,0,2,20,1,0,16,0.529411765,1,4
someone captured,seseorang ditangkap,15,233.291,15.55273333,11.128,25,1.666666667,2,2,0.133333333,0,2,16,15,5,1,2.066666667,19.6,5,2,20,2.041946032,3,69.002,23.00066667,13.75,6,2,2,0,0,0,2,19,3,0,14,0.634270335,3,5
build back better,membangun kembali,15,308.169,20.5446,13.272,28,1.866666667,2,2,0.133333333,0,3,17,15,9,0,4.333333333,30.2,3,5,35,3.006238929,1,11.21,11.21,11.21,1,1,1,1,1,1,2,17,1,0,16,0.464985994,3,3
vehicle accidents,kecelakaan kendaraan bermotor,20,291.003,14.55015,13.479,36,1.8,2,3,0.15,0,2,17,20,6,2,2.2,19.85,12,2,20,1.770950594,1,7.605,7.605,7.605,2,2,2,0,0,0,3,29,1,0,24,0.544354293,3,5
indigenous practices,praktek orang lokal,12,237.303,19.77525,17.6235,23,1.916666667,2,0,0,0,2,20,12,7,2,2.083333333,13.25,5,2,12,2.450825795,1,15.961,15.961,15.961,2,2,2,0,0,0,3,19,1,0,18,0.429949875,3,5
hygiene practices,kegiatan bersih - bersih,11,287.734,26.15763636,20.859,21,1.909090909,2,2,0.181818182,0,2,17,11,8,2,2.272727273,18.54545455,4,2,18,2.732158891,1,24.966,24.966,24.966,2,2,2,0,0,0,4,24,1,0,18,0.568627451,3,5
people-centred,pusat kerumunan,13,226.739,17.44146154,12.512,22,1.692307692,2,2,0.153846154,0,1,14,13,9,1,2.769230769,19.61538462,3,3,19,2.968918564,1,17.213,17.213,17.213,2,2,2,0,0,0,2,15,1,0,14,0.43015873,3,1
emotionally wrenching,menyedihkan secara emosional,14,386.326,27.59471429,25.935,25,1.785714286,2,3,0.214285714,0,2,21,14,8,2,2.642857143,22.42857143,6,3,26,2.556656707,1,31.679,31.679,31.679,2,2,2,0,0,0,3,28,1,0,21,0.603174603,1,5
direct economic losses,kerugian ekonomi langsung,11,137.366,12.48781818,10.062,22,2,2,0,0,0,3,22,11,3,2,3.272727273,26.72727273,9,3,25,0.865856617,9,105.14,11.68222222,9.732,18,2,2,0,0,0,3,25,9,1,15,0.626713287,3,5
decline in GDP,penurunan pada produk domestik bruto,11,348.522,31.68381818,17.815,18,1.636363636,2,3,0.272727273,0,3,14,11,6,1,2.636363636,17.54545455,5,2,13,,1,40.488,40.488,40.488,2,2,2,0,0,0,5,36,1,0,31,0.472883598,,5
expenditure patterns,pola anggaran,14,254.941,18.21007143,10.3665,25,1.785714286,2,1,0.071428571,0,2,20,14,3,2,2,15.85714286,12,2,16,0.734529921,1,6.704,6.704,6.704,0,0,0,1,1,1,2,13,1,0,17,0.476068376,3,1
training,latihan,11,84.085,7.644090909,7.67,20,1.818181818,2,2,0.181818182,0,1,8,11,2,1,1,8.636363636,9,1,9,0.684038436,2,14.696,7.348,7.348,2,1,1,2,1,1,1,7,2,0,6,0.607142857,3,5
describes,menggambarkan,19,217.725,11.45921053,9.38,33,1.736842105,2,4,0.210526316,0,1,9,19,9,1,1.052631579,12,6,1,13,2.800044618,6,73.519,12.25316667,9.54,12,2,2,0,0,0,1,13,6,1,11,0.41025641,3,5
traditional knowledge,kearifan lokal,23,390.523,16.97926087,11.812,43,1.869565217,2,0,0,0,2,21,23,4,2,2.043478261,22.34782609,20,2,23,0.765363613,1,90.361,90.361,90.361,2,2,2,0,0,0,2,14,1,0,15,0.663492063,3,5
organizational capacity,kapasitas secara organisasi,17,258.759,15.22111765,10.442,32,1.882352941,2,0,0,0,2,23,17,5,2,2.058823529,20.94117647,11,2,20,1.61371297,1,11.695,11.695,11.695,2,2,2,0,0,0,3,27,1,0,20,0.544283414,3,5
nutrition-based distributions,distribusi berbasis nutrisi,16,323.067,20.1916875,15.8755,25,1.5625,2,4,0.25,0,2,29,16,10,2,3,26.5,4,3,30,3.125,2,28.731,14.3655,14.3655,4,2,2,0,0,0,3,27,2,0,21,0.676798638,3,5
food commodities,bahan dasar makanan,18,247.075,13.72638889,10.332,33,1.833333333,2,0,0,0,2,16,18,6,1,2.055555556,16.27777778,8,2,16,2.168465671,1,5.619,5.619,5.619,2,2,2,0,0,0,3,19,1,0,18,0.320175439,3,3
disaster risk-informed preparedness,kesiap siagaan ngadepi resiko bencana,16,483.851,30.2406875,24.7915,21,1.3125,2,9,0.5625,0,3,35,16,12,3,4.375,37.75,3,4,39,3.452819531,1,42.107,42.107,42.107,0,0,0,1,1,1,5,37,1,0,31,0.595538396,3,3
free hotline,layanan lewat telepon gratis,12,455.872,37.98933333,17.841,18,1.5,1.5,4,0.333333333,0,2,12,12,10,1,2.833333333,19.33333333,3,2,14,3.334679141,1,98.544,98.544,98.544,2,2,2,0,0,0,4,28,1,0,24,0.525793651,3,5
arrest,"tangkap, tawan",21,317.49,15.11857143,10.668,35,1.666666667,2,3,0.142857143,0,1,6,21,8,1,1.047619048,9.238095238,10,1,9,2.393547497,1,34.305,34.305,34.305,1,1,1,1,1,1,2,14,1,0,12,0.325396825,3,5
water source considerations,perhitungan sumber mata air,13,311.689,23.97607692,21.386,24,1.846153846,2,1,0.076923077,0,3,27,13,4,1,3.076923077,23.23076923,10,3,23,1.145110414,1,21.386,21.386,21.386,2,2,2,0,0,0,4,27,1,0,23,0.548148148,1,3
wintry conditions,musim dingin,14,360.849,25.77492857,25.8095,26,1.857142857,2,1,0.071428571,0,2,17,14,6,2,2.5,16.28571429,6,2,14,2.270942422,1,34.247,34.247,34.247,2,2,2,0,0,0,2,12,1,0,13,0.569794585,3,5
affected populations,populasi yang terpengaruh,16,290.032,18.127,12.784,28,1.75,2,2,0.125,0,2,20,16,8,2,3.25,24.75,6,4,28,2.608458593,1,11.06,11.06,11.06,2,2,2,0,0,0,3,25,1,0,23,0.526666667,3,5
force major,bencana alam,9,220.661,24.51788889,20.272,11,1.222222222,1,6,0.666666667,0,2,11,9,9,0,2.333333333,15.66666667,1,2,13,3.169925001,1,29.422,29.422,29.422,2,2,2,0,0,0,2,12,1,0,10,0.49040404,1,2
response disasters,respon bahaya,16,298.065,18.6290625,13.4785,28,1.75,2,3,0.1875,0,2,18,16,7,2,2.25,17.3125,6,2,14,2.405639062,1,8.527,8.527,8.527,2,2,2,0,0,0,2,13,1,0,10,0.686609687,1,3
evacuees,para pengungsi,22,435.069,19.77586364,16.5135,37,1.681818182,2,4,0.181818182,0,1,8,22,7,1,1.363636364,11.27272727,16,1,9,1.55034071,1,20.262,20.262,20.262,1,1,1,1,1,1,2,14,1,0,11,0.511904762,3,5
efforts,usaha,15,164.645,10.97633333,7.357,25,1.666666667,2,3,0.2,0,1,7,15,5,1,1,5.666666667,10,1,5,1.558938532,10,96.257,9.6257,5.313,17,1.7,2,1,0.1,0,1,5,10,1,7,0,3,5
alive rubble,reruntuhan yang bergerak,12,294.953,24.57941667,22.227,20,1.666666667,2,2,0.166666667,0,2,12,12,9,1,2.416666667,17.83333333,4,2,16,2.918295834,1,35.531,35.531,35.531,2,2,2,0,0,0,3,24,1,0,21,0.529761905,1,4
gratefulness,terima kasih,19,319.675,16.825,11.338,34,1.789473684,2,1,0.052631579,0,1,12,19,7,1,2.105263158,13,8,2,11,2.378991987,3,85.978,28.65933333,19.855,4,1.333333333,1,1,0.333333333,0,2,12,3,0,12,0.477777778,3,5
management services,layanan pengelolaan,24,425.677,17.73654167,12.2845,40,1.666666667,2,6,0.25,0,2,19,24,12,2,2.041666667,17.45833333,9,2,17,3.031453646,2,23.212,11.606,11.606,4,2,2,0,0,0,2,19,2,0,15,0.489035088,3,4
local and traditional knowledge,pengetahuan lokal dan tradisional,20,438.702,21.9351,17.1415,39,1.95,2,0,0,0,4,31,20,7,3,3.95,32.05,13,4,33,1.816642278,13,239.66,18.43538462,16.192,25,1.923076923,2,0,0,0,4,33,13,1,26,0.668040857,3,5
switching facilities,fasilitas pengalihan,17,471.068,27.70988235,16.402,29,1.705882353,2,2,0.117647059,0,2,20,17,15,2,2,18.52941176,2,2,17,3.852168724,1,72.99,72.99,72.99,2,2,2,0,0,0,2,20,1,0,17,0.578787879,1,3
food-for-work,asupan energi,14,282.393,20.17092857,16.058,20,1.428571429,1.5,4,0.285714286,0,1,13,14,8,1,3,20.07142857,6,3,21,2.556656707,1,50.621,50.621,50.621,1,1,1,0,0,0,2,13,1,0,13,0.384615385,1,3
schmutzdecke,lapisan untuk pengolahan air minum,8,331.338,41.41725,43.049,11,1.375,1.5,4,0.5,0.5,1,12,8,7,0,2.625,18.75,2,1,12,2.75,1,66.331,66.331,66.331,2,2,2,0,0,0,5,34,1,0,30,0.454575163,1,3
marathon explosions,ledakan berkelanjutan,14,185.16,13.22571429,12.0905,24,1.714285714,2,2,0.142857143,0,2,19,14,6,1,2,16.78571429,5,2,16,2.263809174,1,8.116,8.116,8.116,2,2,2,0,0,0,2,21,1,0,17,0.559001671,1,3
rock falls,batu jatuh,15,258.47,17.23133333,9.421,25,1.666666667,2,4,0.266666667,0,2,10,15,10,0,1.933333333,11.66666667,6,2,10,2.872905595,6,71.574,11.929,12.457,11,1.833333333,2,0,0,0,2,10,6,1,8,0.466666667,3,5
boys,anak-anak,19,217.168,11.42989474,9.192,37,1.947368421,2,0,0,0,1,4,19,7,0,2.157894737,13.36842105,11,2,14,2.034572366,1,7.664,7.664,7.664,2,2,2,0,0,0,1,9,1,0,9,0,3,4
availability,kesediaan,16,188.243,11.7651875,10.3005,26,1.625,2,3,0.1875,0,1,12,16,6,1,1,11.375,11,1,12,1.621640762,1,5.77,5.77,5.77,2,2,2,0,0,0,1,9,1,0,11,0.416666667,3,5
facing flood,kebanjiran,18,286.828,15.93488889,13.229,35,1.944444444,2,1,0.055555556,0,2,12,18,6,0,2,17.05555556,13,2,17,1.497385205,1,11.972,11.972,11.972,2,2,2,0,0,0,1,10,1,0,11,0.405555556,1,3
people died,orang-orang meninggal,25,485.735,19.4294,12.444,44,1.76,2,2,0.08,0,2,11,25,13,0,2.24,17.12,6,2,21,3.288884071,6,144.451,24.07516667,24.0415,12,2,2,0,0,0,2,21,6,1,18,0.434704185,3,5
peacebuilding,pembinaan perdamaian,10,240.453,24.0453,11.238,18,1.8,2,1,0.1,0,1,13,10,8,1,1.7,17,3,2,22,2.846439345,1,60.432,60.432,60.432,2,2,2,0,0,0,2,20,1,0,15,0.602991453,1,4
national circumstances,keadaan nasional,14,385.686,27.549,20.3855,27,1.928571429,2,1,0.071428571,0,2,22,14,6,2,2.071428571,16.35714286,6,2,16,2.217021886,6,98.782,16.46366667,13.8655,12,2,2,0,0,0,2,16,6,1,18,0.607954545,3,5
hazard monitoring,monitor bahaya,20,403.2,20.16,13.8865,38,1.9,2,2,0.1,0,2,17,20,8,2,2.15,18,8,2,17,2.441446071,1,9.363,9.363,9.363,1,1,1,1,1,1,2,14,1,0,14,0.575941488,3,1
district-rural,daerah pinggiran,14,285.777,20.41264286,14.7605,23,1.642857143,2,3,0.214285714,0,1,14,14,12,1,1.714285714,14.92857143,3,1,18,3.589898095,1,6.593,6.593,6.593,2,2,2,0,0,0,2,16,1,0,13,0.545634921,2,2
massive manhunt,pemburuan orang besar-besaran,15,374.168,24.94453333,21.632,27,1.8,2,1,0.066666667,0,2,15,15,9,2,2.733333333,25.73333333,4,2,23,2.973557262,2,69.278,34.639,34.639,4,2,2,0,0,0,3,29,2,0,25,0.478065134,3,5
corpses,korps,21,318.534,15.16828571,11.361,37,1.761904762,2,2,0.095238095,0,1,7,21,8,0,1.238095238,7.857142857,11,1,5,2.258572884,1,8.321,8.321,8.321,1,1,1,1,1,1,1,5,1,0,3,0.79047619,3,1
entrapped,terjebak,13,205.989,15.84530769,12.569,24,1.846153846,2,1,0.076923077,0,1,9,13,4,1,1,10.46153846,8,1,12,1.488525295,3,70.481,23.49366667,25.631,5,1.666666667,2,1,0.333333333,0,1,8,3,0,8,0.593518519,3,5
crisis deepens,krisis yang memburuk,11,214.963,19.54209091,12.195,21,1.909090909,2,0,0,0,2,14,11,9,2,2.818181818,19.81818182,3,3,20,3.027169118,1,11.239,11.239,11.239,2,2,2,0,0,0,3,20,1,0,13,0.61547619,1,5
emotionally draining,terkuras secara emosional,16,346.679,21.6674375,19.894,27,1.6875,2,2,0.125,0,2,20,16,8,2,2.4375,18.5,8,2,14,2.375,1,39.144,39.144,39.144,2,2,2,0,0,0,3,25,1,0,21,0.49,3,5
self-reliance,bergantung pada diri sendiri,16,488.408,30.5255,26.4325,29,1.8125,2,1,0.0625,0,1,13,16,9,1,1.8125,15.125,8,1,11,2.5,1,26.33,26.33,26.33,2,2,2,0,0,0,4,28,1,0,25,0.503052503,2,5
psychosocial,psikososial,16,198.808,12.4255,8.5125,30,1.875,2,1,0.0625,0,1,12,16,1,1,1,11,16,1,11,0,16,198.808,12.4255,8.5125,30,1.875,2,1,0.0625,0,1,11,16,1,4,0.797979798,,5
civil servant,pelayan masyarakat,11,199.566,18.14236364,16.34,20,1.818181818,2,0,0,0,2,13,11,6,1,2.363636364,16,5,3,20,2.222191576,1,21.397,21.397,21.397,2,2,2,0,0,0,2,18,1,0,14,0.561609687,3,3
sheltering,tempat pengungsian,16,244.369,15.2730625,13.2775,23,1.4375,2,5,0.3125,0,1,10,16,10,1,1.3125,11.375,7,1,10,2.771782222,1,8.945,8.945,8.945,1,1,1,0,0,0,2,18,1,0,14,0.533333333,2,2
non-natural disaster,bukan bencana alam,13,266.091,20.46853846,13.031,20,1.538461538,2,4,0.307692308,0,2,20,13,10,2,3,19.76923077,2,2,16,3.238901257,2,48.091,24.0455,24.0455,4,2,2,0,0,0,3,18,2,0,18,0.538888889,1,5
tolerable,lumayan,19,299.987,15.78878947,11.127,29,1.526315789,2,7,0.368421053,0,1,9,19,9,1,1.736842105,13.15789474,7,2,17,2.687323068,4,72.893,18.22325,12.5705,4,1,1,3,0.75,1,1,7,4,0,7,0.502645503,3,5
dead hundreds,ratusan yang meninggal,11,229.472,20.86109091,15.664,21,1.909090909,2,1,0.090909091,0,2,13,11,9,1,2.545454545,18.18181818,2,2,17,3.095795255,1,15.664,15.664,15.664,2,2,2,0,0,0,3,22,1,0,18,0.476023976,1,3
volunteer tutors,pendidik sukarelawan,18,497.395,27.63305556,17.639,29,1.611111111,2,3,0.166666667,0,2,16,18,13,2,2,15.27777778,3,2,16,3.572431251,1,44.364,44.364,44.364,1,1,1,0,0,0,2,20,1,0,18,0.45297619,3,5
sustainable shelter assistance,bantuan hunian yang berkelanjutan,15,549.448,36.62986667,24.337,25,1.666666667,2,3,0.2,0,3,30,15,9,3,4.066666667,38.06666667,3,4,33,2.955913095,3,51.345,17.115,16.208,5,1.666666667,2,0,0,0,4,33,3,1,27,0.567003367,2,5
flood waters,banjir,18,123.599,6.866611111,5.8065,31,1.722222222,2,3,0.166666667,0,2,12,18,3,1,1.888888889,9.555555556,15,2,10,0.803071727,2,10.564,5.282,5.282,3,1.5,1.5,0,0,0,1,6,2,0,11,0.416666667,2,1
social efficacy,potensi sosial,15,494.891,32.99273333,23.826,25,1.666666667,2,1,0.066666667,0,2,15,15,9,2,2,16.66666667,6,2,17,2.739572262,1,91.189,91.189,91.189,2,2,2,0,0,0,2,14,1,0,12,0.56031746,1,3
